# event 	 srcmass1 	 srcmass1_plus 	 srcmass1_minus 	 srcmass2 	 srcmass2_plus 	 srcmass2_minus 	 srcmchirp 	 srcmchirp_plus 	 srcmchirp_minus 	 q 	 q_plus 	 q_minus 	 chi_eff 	 chi_eff_plus 	 chi_eff_minus 	 distance 	 distance_plus 	 distance_minus 	 redshift 	 redshift_plus 	 redshift_minus 	 remnantmass 	 remnantmass_plus 	 remnantmass_minus 	 remnantspin 	 remnantspin_plus 	 remnantspin_minus 	 snr 	 detmass1 	 detmass1_plus 	 detmass1_minus 	 detmass2 	 detmass2_plus 	 detmass2_minus 	 detmchirp 	 detmchirp_plus 	 detmchirp_minus 	 detremnantmass 	 detremnantmass_plus 	 detremnantmass_minus
GW150914_095045,34.66559045003329,4.692592571816306,2.76181645180651,29.809595820045736,2.7983323686545987,4.401770370071944,27.88185126094729,1.4214052796282033,1.3435443514618122,1.1583685142786115,0.3671315703663369,0.14512450288844825,-0.025594673293035643,0.10642892449725419,0.13101818994174777,533.5953938071623,123.1185352694672,156.53789805929193,0.11141544950235928,0.023640522303599684,0.031036306324309357,61.47309548390109,2.912823209896686,2.674612968294035,0.6846453946796898,0.04545885512468317,0.04180244565027347,23.819400219086006,38.49107210026099,5.121043154814842,3.0871479325405957,33.0836491772852,3.07552955780357,4.903376256696703,30.962224738220776,1.5167386281628694,1.5193225943893154,68.25529280579237,3.0862961585448687,2.9654442359718303
GW151012_095443,26.970458734922023,10.485771695221072,7.914538999297438,11.782414489176709,4.310899479494683,3.073650656266727,15.166859957836087,1.1122434209192757,0.8955523069422888,2.2841867754674627,1.9765688502547967,1.0850991677435098,0.047291988162825836,0.21759776625564167,0.1471858994176909,927.1904539928425,455.679475630737,328.9032523362912,0.184960236606937,0.07898484975756359,0.06104411883690733,37.43892842630355,7.7361487507419255,4.759086837606546,0.6353277776183276,0.10564494703376881,0.07815498134122145,9.843455663399205,31.817004085294837,12.586295029093197,8.72625922586241,13.90989175051352,5.47946009889041,3.559123147808158,17.981337477105814,1.4634737988636246,0.717466885343164,44.13500419008027,9.495212396478983,4.167419689410416
GW151226_033853,14.062843278871652,10.282641345898222,3.4265242193011485,7.415082795384171,2.2331895005778577,2.6303827782118194,8.796828766582545,0.24945741239836572,0.2075211937020125,1.8959285791828877,3.1804952806921936,0.7943232604973844,0.21573599080923833,0.20701419706741508,0.08367594775703618,503.189697270645,132.5135754090515,155.53396342749397,0.10547680042129931,0.025589093583821915,0.031061655007797298,20.506017176496222,7.903368787420696,1.4627392447365999,0.7511182754626772,0.07939714667161146,0.04501353973045519,13.23734722503283,15.525078218676743,11.283051365645097,3.814895543774421,8.189491066843802,2.4381807865498466,2.908538504342763,9.719489064148094,0.06471069715451883,0.05943693766911906,22.61199275313972,8.680112728347524,1.4433041899613706
GW170104_101158,29.06913330615616,6.337564955070803,4.448383867385335,20.5108428026498,4.2411154729047205,4.331858798057102,21.048385282491235,1.9300239383679454,1.459218353042285,1.4126039093076195,0.7177216391823602,0.37681319776390154,-0.05671815620949839,0.14873195377091447,0.1803003127675562,1076.6934791546355,383.6176819053103,457.7921937941197,0.21150774078232473,0.06533554280456524,0.08364534909619128,47.540731570353216,4.188153547243772,3.258811709023128,0.6619402654549815,0.06751715868034047,0.07778510179304554,13.680965878356144,35.04810650181353,7.456192064129745,5.150674721651633,24.82174957516454,4.659752817681774,5.2059132776348775,25.520465647179,1.5686198218132041,1.6221446935525385,57.50091847083271,3.6793788802574596,3.2888531522865136
GW170121_212536,33.00582041636079,8.653050476072131,5.55377065025279,25.136263965114264,5.560923178942762,6.383544496123488,24.88455101131017,3.660403749775675,3.2276534622906823,1.2896786279024464,0.7848178568361757,0.2657177288996806,-0.18770705842259966,0.2338265276231515,0.2858167320741904,1164.0768506480147,981.0998784278215,673.0118101769721,0.22672380488980137,0.15899670470697003,0.1236267839160653,55.93430915811842,7.918043441104203,7.029270888750652,0.634988778222326,0.09059088472622034,0.11880723174640262,10.856052467150779,40.48752725916756,9.863747370692131,5.837575387250787,31.127195909175796,5.798251292877801,8.014493896655544,30.680220618202604,3.5099146206499086,3.4576126732967367,68.80501648514485,7.486916909405039,6.727876906803218
GW170202_135657,30.94118356487681,12.629343021159713,8.20048881539142,13.713525083648392,6.3184773767216065,3.8369875641902187,17.50674410883758,3.1205030650413192,1.472690366254188,2.2575247654891877,2.099707519440029,1.0645600672960653,-0.07982605367550147,0.2892318361779275,0.30879248527691583,1421.5146653658303,735.0929343970824,607.5243315492237,0.27039889533044803,0.11706987250548695,0.10601059072186095,43.61896663694902,9.741825329810688,5.625608647888228,0.5876825882245937,0.15431540193584958,0.13673820733075986,8.51373176152725,39.39239591346258,14.97332673788243,10.045023042277418,17.530280227449552,8.09132133284825,5.148959506524166,22.14785482010369,3.916824366013927,1.704778413820982,55.730962735169626,10.531922979555603,6.92079302302939
GW170304_163753,44.533133308585136,14.681414421959637,9.024529218109237,31.655218962958294,9.318585649293475,11.170400854550575,32.12677517784837,6.823288441434215,5.519771001670147,1.3806289456861558,1.2596784544511834,0.34946420391339283,0.09529735639596838,0.27222574551050477,0.2628729760666581,2354.169736268268,1583.5054777616997,1293.0415546330214,0.4173858909795764,0.22355596722044851,0.20861107836699744,72.44834753372383,14.996896265224166,10.76742178171071,0.7252707114578278,0.10623883805767176,0.11359069057018367,8.65770290596108,62.96913450532963,16.70770048443351,10.749338639334212,45.40603951411145,10.988293770443605,16.943366450461475,45.86744483654825,7.049378121456648,8.030945532948301,102.98011881931089,14.648006511759107,12.926670360768355
GW170403_230611,49.110265906397316,16.368410620927733,10.475515209179918,35.763310800193196,11.378870968658156,12.405805541254036,35.92951381390634,8.69850529413523,6.710390959613974,1.3344202838241266,1.1488428909133273,0.3068494552405172,-0.20593799961968756,0.32860335869644497,0.3455820535295095,2967.263146852676,2204.1172266774192,1539.5238626066418,0.5069888784184043,0.2942400020905994,0.23555399456725984,81.43735821171276,19.017995386301408,13.99410995668704,0.6240403889330699,0.13275706133797271,0.15730363896443006,7.669448013603508,74.18279285483023,21.01608168416017,13.5983298703365,54.68006106294335,14.982307587494745,20.305954388954483,54.679225507136486,10.64252390711983,10.318589939603221,123.39646299485628,22.464340063465244,19.083405487661082
GW170608_020116,10.62809440394318,3.136252390119134,1.3480005038983922,7.964102810271021,1.1138569359049404,1.674525166542641,7.990927117525635,0.19064922287454955,0.19718171726280875,1.3333778305687436,0.8512195725955976,0.30699867061278585,0.07049235767171222,0.10656719158126493,0.05757432802441269,320.5264857917657,128.80130371851487,110.3192320420016,0.0688717058382036,0.025981285211321287,0.022966077793149457,17.766694001249597,1.4904678680809589,0.5761995232595893,0.7064860828072275,0.044643367421379976,0.03383099407910284,15.240642260037319,11.354811718088456,3.3987730162969783,1.4257237941570367,8.510365870486353,1.1610289865650856,1.7571082528443727,8.542347524162546,0.06606527888530778,0.06399433636930141,18.91049188241569,1.7085511347024287,0.3194119528170596
GW170727_010430,41.33141145777074,12.07519533179088,7.634417110189823,30.822088098906057,7.961467592269564,8.913214571529391,30.739491992152633,5.5364452006870515,4.58145437927055,1.3115452818459865,0.9087022460475602,0.2853072542444981,-0.0401170242678772,0.23374752775069801,0.29527410474056554,2153.43014536802,1528.6978628088327,1049.598796560989,0.38698300178295836,0.21947042312818382,0.1707269888065447,69.10321079530387,11.932907412477192,9.681098424537055,0.6745029556279134,0.09161991149040327,0.11538448489937803,8.847810812099032,57.41089090900246,14.578735503558946,8.750297774464656,43.32457225694091,8.83327081534258,12.787541739493534,42.95288815597662,5.598719053578613,5.66943937233242,96.29604854996543,11.793303852417353,10.35023542297985
