# frequency/Hz 	 PSD/[1/Hz]
0.000000000000000000e+00 1.790415717541624805e-38
4.545454545454545581e-02 1.984769235864240122e-38
9.090909090909091161e-02 1.930267957273502331e-38
1.363636363636363535e-01 1.801774926832381362e-38
1.818181818181818232e-01 2.024072577465840916e-38
2.272727272727272929e-01 1.872458624593312251e-38
2.727272727272727071e-01 1.834873693877629498e-38
3.181818181818181768e-01 2.037699339737877505e-38
3.636363636363636465e-01 1.822280620328916529e-38
4.090909090909091161e-01 1.886217654085056554e-38
4.545454545454545858e-01 2.020078079995644553e-38
5.000000000000000000e-01 1.788708369481443941e-38
5.454545454545454142e-01 1.948354425368701831e-38
5.909090909090909394e-01 1.973508453980412770e-38
6.363636363636363535e-01 1.778476901364077488e-38
6.818181818181818787e-01 2.008501045045269706e-38
7.272727272727272929e-01 1.908337272328274977e-38
7.727272727272727071e-01 1.795815271698212945e-38
8.181818181818182323e-01 2.049318931444270285e-38
8.636363636363636465e-01 1.839804037406535345e-38
9.090909090909091717e-01 1.841534465002409485e-38
9.545454545454545858e-01 2.054141976807217689e-38
1.000000000000000000e+00 1.783587364040680715e-38
1.045454545454545414e+00 1.910976061499014294e-38
1.090909090909090828e+00 2.015745826459819744e-38
1.136363636363636465e+00 1.752566514388304309e-38
1.181818181818181879e+00 1.991069081383238914e-38
1.227272727272727293e+00 1.942252503184662578e-38
1.272727272727272707e+00 1.755493169152405118e-38
1.318181818181818121e+00 2.058892551273372240e-38
1.363636363636363757e+00 1.854145810392769039e-38
1.409090909090909172e+00 1.796379608826863477e-38
1.454545454545454586e+00 2.086827407337023766e-38
1.500000000000000000e+00 1.775055863986118814e-38
1.545454545454545414e+00 1.872778023337974070e-38
1.590909090909091050e+00 2.056769544796259418e-38
1.636363636363636465e+00 1.724213417045531377e-38
1.681818181818181879e+00 1.971881057948965099e-38
1.727272727272727293e+00 1.973921496058591968e-38
1.772727272727272707e+00 1.714095566352008925e-38
1.818181818181818343e+00 2.066406363132096654e-38
1.863636363636363757e+00 1.865097943565794176e-38
1.909090909090909172e+00 1.750899218967873195e-38
1.954545454545454586e+00 2.118008341819338264e-38
2.000000000000000000e+00 1.763119295500957769e-38
2.045454545454545414e+00 1.833903808423548642e-38
2.090909090909090828e+00 2.096350877763077034e-38
2.136363636363636243e+00 1.693576767091316133e-38
2.181818181818181657e+00 1.951059290152501911e-38
2.227272727272727515e+00 2.003034456864374810e-38
2.272727272727272929e+00 1.671790326018568239e-38
2.318181818181818343e+00 2.071872532804753910e-38
2.363636363636363757e+00 1.872444897922202648e-38
2.409090909090909172e+00 1.705224909007270553e-38
2.454545454545454586e+00 2.147568181578150002e-38
2.500000000000000000e+00 1.747785582702511446e-38
2.545454545454545414e+00 1.794494843438425999e-38
2.590909090909090828e+00 2.134241655956089718e-38
2.636363636363636243e+00 1.660805196398782136e-38
2.681818181818182101e+00 1.928741836941946293e-38
2.727272727272727515e+00 2.029253446213960303e-38
2.772727272727272929e+00 1.628726254828324840e-38
2.818181818181818343e+00 2.075329919025341989e-38
2.863636363636363757e+00 1.875965015309030912e-38
2.909090909090909172e+00 1.659474305300210197e-38
2.954545454545454586e+00 2.175401518502088210e-38
3.000000000000000000e+00 1.729065480081771896e-38
3.045454545454545414e+00 1.754688982992089073e-38
3.090909090909090828e+00 2.170172695249379742e-38
3.136363636363636243e+00 1.626036895405175776e-38
3.181818181818182101e+00 1.905080264817347935e-38
3.227272727272727515e+00 2.052211394156117295e-38
3.272727272727272929e+00 1.585034300194750100e-38
3.318181818181818343e+00 2.076844422159233399e-38
3.363636363636363757e+00 1.875432336153084554e-38
3.409090909090909172e+00 1.613751557010370227e-38
3.454545454545454586e+00 2.201415597062037754e-38
3.500000000000000000e+00 1.706973007152696765e-38
3.545454545454545414e+00 1.714619213987746761e-38
3.590909090909090828e+00 2.203851764411318882e-38
3.636363636363636687e+00 1.589399793409336009e-38
3.681818181818182101e+00 1.880237455306010833e-38
3.727272727272727515e+00 2.071511398421585331e-38
3.772727272727272929e+00 1.540828673637440549e-38
3.818181818181818343e+00 2.076509014761604057e-38
3.863636363636363757e+00 1.870618871442214025e-38
3.909090909090909172e+00 1.568147826875226709e-38
3.954545454545454586e+00 2.225531343992759160e-38
4.000000000000000000e+00 1.681525990392906057e-38
4.045454545454545858e+00 1.674412574423610269e-38
4.090909090909090828e+00 2.234960957425489805e-38
4.136363636363636687e+00 1.551011818746714360e-38
4.181818181818181657e+00 1.854385534425872343e-38
4.227272727272727515e+00 2.086726434666773144e-38
4.272727272727272485e+00 1.496207894006111532e-38
4.318181818181818343e+00 2.074443498242484469e-38
4.363636363636363313e+00 1.861297391445691859e-38
4.409090909090909172e+00 1.522741761753538594e-38
4.454545454545455030e+00 2.247683805291363155e-38
4.500000000000000000e+00 1.652746719820700444e-38
4.545454545454545858e+00 1.634189287304544654e-38
4.590909090909090828e+00 2.263153305245113841e-38
4.636363636363636687e+00 1.510981225193405386e-38
4.681818181818181657e+00 1.827704000313081935e-38
4.727272727272727515e+00 2.097399645243214095e-38
4.772727272727272485e+00 1.451255746390950161e-38
4.818181818181818343e+00 2.070794049988119707e-38
4.863636363636364202e+00 1.847244797088649871e-38
4.909090909090909172e+00 1.477599937464389539e-38
4.954545454545455030e+00 2.267821797604247757e-38
5.000000000000000000e+00 1.620662727398830147e-38
5.045454545454545858e+00 1.594062103579072723e-38
5.090909090909090828e+00 2.288048439642935567e-38
5.136363636363636687e+00 1.469406975911844592e-38
5.181818181818181657e+00 1.800378123405052547e-38
5.227272727272727515e+00 2.103045422864452056e-38
5.272727272727272485e+00 1.406042153005669540e-38
5.318181818181818343e+00 2.065732642350630476e-38
5.363636363636364202e+00 1.828246139721264858e-38
5.409090909090909172e+00 1.432777269795371623e-38
5.454545454545455030e+00 2.285906533817559170e-38
5.500000000000000000e+00 1.585307697323543094e-38
5.545454545454545858e+00 1.554135843331331254e-38
5.590909090909090828e+00 2.309227105048439605e-38
5.636363636363636687e+00 1.426379178879307513e-38
5.681818181818181657e+00 1.772597690810141613e-38
5.727272727272727515e+00 2.103151567806295404e-38
5.772727272727272485e+00 1.360623954087370772e-38
5.818181818181818343e+00 2.059456429377905807e-38
5.863636363636364202e+00 1.804099351662241100e-38
5.909090909090909172e+00 1.388317380699252050e-38
5.954545454545455030e+00 2.301908917552457422e-38
6.000000000000000000e+00 1.546722518507649950e-38
6.045454545454545858e+00 1.514507120596227483e-38
6.090909090909090828e+00 2.326224311883166646e-38
6.136363636363636687e+00 1.381979571987780980e-38
6.181818181818181657e+00 1.744556166960957976e-38
6.227272727272727515e+00 2.097182868890119915e-38
6.272727272727272485e+00 1.315045597260796119e-38
6.318181818181818343e+00 2.052187208385626728e-38
6.363636363636364202e+00 1.774620743688221416e-38
6.409090909090909172e+00 1.344252906385328851e-38
6.454545454545455030e+00 2.315805103618090375e-38
6.500000000000000000e+00 1.504956491613173988e-38
6.545454545454545858e+00 1.475264235283207373e-38
6.590909090909090828e+00 2.338520948325414615e-38
