# frequency/Hz 	 PSD/[1/Hz]
0.000000000000000000e+00 1.787780815896811361e-39
4.761904761904761640e-02 8.621023115026374652e-39
9.523809523809523281e-02 3.133143004135308205e-39
1.428571428571428492e-01 2.144441291897420255e-39
1.904761904761904656e-01 2.058446022243027033e-38
2.380952380952380820e-01 1.957992064081933959e-39
2.857142857142856984e-01 3.926271278161673766e-39
3.333333333333333148e-01 6.025738707743013718e-39
3.809523809523809312e-01 1.812546066079746017e-39
4.285714285714285476e-01 1.281535668799106158e-38
4.761904761904761640e-01 2.609406707672189248e-39
5.238095238095237249e-01 2.425580582885701121e-39
5.714285714285713969e-01 1.543685797842276048e-38
6.190476190476190688e-01 1.841755257430087296e-39
6.666666666666666297e-01 5.168494861939629452e-39
7.142857142857141906e-01 4.442358450923839760e-39
7.619047619047618625e-01 1.889708595348129941e-39
8.095238095238095344e-01 1.841983348031939030e-38
8.571428571428570953e-01 2.256094869203345668e-39
9.047619047619046562e-01 2.843892631151287759e-39
9.523809523809523281e-01 1.037500638650533467e-38
1.000000000000000000e+00 1.782139637593462519e-39
1.047619047619047450e+00 7.189976764209257815e-39
1.095238095238095122e+00 3.446098834379335560e-39
1.142857142857142794e+00 2.028577390325950599e-39
1.190476190476190466e+00 2.158840736533510211e-38
1.238095238095238138e+00 2.017047525847159738e-39
1.285714285714285587e+00 3.474038925422173432e-39
1.333333333333333259e+00 7.050588145601089501e-39
1.380952380952380931e+00 1.772927150629585932e-39
1.428571428571428381e+00 1.054929372987465144e-38
1.476190476190476053e+00 2.796484112987111900e-39
1.523809523809523725e+00 2.247327619011515070e-39
1.571428571428571397e+00 1.820735228012110007e-38
1.619047619047619069e+00 1.859679389030549372e-39
1.666666666666666519e+00 4.451511328018033865e-39
1.714285714285714191e+00 5.029362410792954819e-39
1.761904761904761862e+00 1.813822177939614810e-39
1.809523809523809312e+00 1.575200560524086736e-38
1.857142857142856984e+00 2.360981914526327473e-39
1.904761904761904656e+00 2.578219219415488937e-39
1.952380952380952328e+00 1.248848113051370794e-38
2.000000000000000000e+00 1.765209924305549296e-39
2.047619047619047450e+00 6.030191545698024235e-39
2.095238095238094900e+00 3.781440808801175066e-39
2.142857142857142794e+00 1.910483374866468278e-39
2.190476190476190244e+00 2.106906970949827579e-38
2.238095238095238138e+00 2.064983789387918247e-39
2.285714285714285587e+00 3.078172780113693829e-39
2.333333333333333037e+00 8.271293962811147048e-39
2.380952380952380931e+00 1.723700436075955560e-39
2.428571428571428381e+00 8.682371128126794794e-39
2.476190476190476275e+00 2.983289095212409696e-39
2.523809523809523725e+00 2.076085777283618037e-39
2.571428571428571175e+00 2.068862319012181640e-38
2.619047619047619069e+00 1.865372923523471637e-39
2.666666666666666519e+00 3.850502335249233371e-39
2.714285714285713969e+00 5.692585600085449223e-39
2.761904761904761862e+00 1.731714584178247354e-39
2.809523809523809312e+00 1.312568628034196464e-38
2.857142857142856762e+00 2.455856569447304662e-39
2.904761904761904656e+00 2.335139449240990462e-39
2.952380952380952106e+00 1.495130519349160613e-38
3.000000000000000000e+00 1.736974254038593709e-39
3.047619047619047450e+00 5.090623984805778560e-39
3.095238095238094900e+00 4.135533081925798610e-39
3.142857142857142794e+00 1.791667290325361244e-39
3.190476190476190244e+00 1.925322761889917978e-38
3.238095238095238138e+00 2.099627072793066537e-39
3.285714285714285587e+00 2.731472185789478818e-39
3.333333333333333037e+00 9.712109782599772100e-39
3.380952380952380931e+00 1.665594573483485777e-39
3.428571428571428381e+00 7.179606822499530697e-39
3.476190476190475831e+00 3.164702118807179495e-39
3.523809523809523725e+00 1.912655385481928066e-39
3.571428571428571175e+00 2.228213280621402230e-38
3.619047619047618625e+00 1.857828363053786845e-39
3.666666666666666519e+00 3.344872106345445880e-39
3.714285714285713969e+00 6.433271844711532137e-39
3.761904761904761862e+00 1.644549280874579316e-39
3.809523809523809312e+00 1.082267410851145908e-38
3.857142857142856762e+00 2.536669870954177995e-39
3.904761904761904656e+00 2.113206904988163415e-39
3.952380952380952106e+00 1.765767584262835194e-38
4.000000000000000000e+00 1.697407433727963616e-39
4.047619047619047450e+00 4.326992953224078559e-39
4.095238095238094900e+00 4.501200042959411179e-39
4.142857142857142350e+00 1.673254748147265966e-39
4.190476190476189799e+00 1.676281346532713993e-38
4.238095238095238138e+00 2.118517531473950830e-39
4.285714285714285587e+00 2.427364727815222501e-39
4.333333333333333037e+00 1.138408565751999974e-38
4.380952380952380487e+00 1.599267262090747942e-39
4.428571428571427937e+00 5.980711473598784222e-39
4.476190476190476275e+00 3.333548988961815231e-39
4.523809523809523725e+00 1.757384423676406854e-39
4.571428571428571175e+00 2.253028265472495879e-38
4.619047619047618625e+00 1.835991897469521231e-39
4.666666666666666075e+00 2.917602009446931198e-39
4.714285714285714413e+00 7.244900440104454352e-39
4.761904761904761862e+00 1.553295905247025960e-39
4.809523809523809312e+00 8.921559804671151451e-39
4.857142857142856762e+00 2.598475983770821347e-39
4.904761904761904212e+00 1.910762790367291894e-39
4.952380952380952550e+00 2.035865717675064397e-38
5.000000000000000000e+00 1.646482748103156916e-39
5.047619047619047450e+00 3.703150385351515829e-39
5.095238095238094900e+00 4.866095215001407032e-39
5.142857142857142350e+00 1.556063514419183197e-39
5.190476190476189799e+00 1.419013482210687044e-38
5.238095238095238138e+00 2.118928615469216844e-39
5.285714285714285587e+00 2.160031234387790793e-39
5.333333333333333037e+00 1.327044929231853152e-38
5.380952380952380487e+00 1.525309010263701271e-39
5.428571428571427937e+00 5.025198570230431827e-39
5.476190476190476275e+00 3.480121317944904900e-39
5.523809523809523725e+00 1.610304603525892275e-39
5.571428571428571175e+00 2.144229466399171638e-38
5.619047619047618625e+00 1.798789730394698580e-39
5.666666666666666075e+00 2.554833436741817332e-39
5.714285714285713524e+00 8.107634008167428693e-39
5.761904761904761862e+00 1.458752671919177862e-39
5.809523809523809312e+00 7.398362733972200753e-39
5.857142857142856762e+00 2.635392153978290401e-39
5.904761904761904212e+00 1.726090589561499076e-39
5.952380952380951662e+00 2.267165166827451480e-38
6.000000000000000000e+00 1.584181746302811541e-39
6.047619047619047450e+00 3.190479453212630810e-39
6.095238095238094900e+00 5.210702487317829827e-39
6.142857142857142350e+00 1.440663543377897850e-39
6.190476190476189799e+00 1.188073556367615363e-38
6.238095238095238138e+00 2.097923362935163932e-39
6.285714285714285587e+00 1.924414006679145606e-39
6.333333333333333037e+00 1.530791154149767115e-38
6.380952380952380487e+00 1.444247934695741140e-39
6.428571428571427937e+00 4.261390102386519043e-39
6.476190476190476275e+00 3.591780456885940641e-39
6.523809523809523725e+00 1.471228941969689355e-39
6.571428571428571175e+00 1.947728514427265465e-38
6.619047619047618625e+00 1.745169501848723274e-39
6.666666666666666075e+00 2.245371013517849622e-39
6.714285714285713524e+00 8.980744173633658784e-39
6.761904761904761862e+00 1.361565831469918873e-39
