# frequency/Hz 	 PSD/[1/Hz]
0.000000000000000000e+00 1.225694277967839946e-38
3.125000000000000000e-02 2.440691832422055424e-38
6.250000000000000000e-02 1.710300011135669041e-36
9.375000000000000000e-02 2.413908472746247828e-38
1.250000000000000000e-01 1.225667840936481598e-38
1.562500000000000000e-01 2.467816149176035248e-38
1.875000000000000000e-01 1.695676587067657027e-36
2.187500000000000000e-01 2.387460572800351308e-38
2.500000000000000000e-01 1.225588520390258464e-38
2.812500000000000000e-01 2.495286984102324762e-38
3.125000000000000000e-01 1.667165389165069570e-36
3.437500000000000000e-01 2.361342699910652442e-38
3.750000000000000000e-01 1.225456287976134569e-38
4.062500000000000000e-01 2.523109960909808583e-38
4.375000000000000000e-01 1.626147467840451911e-36
4.687500000000000000e-01 2.335549486880198895e-38
5.000000000000000000e-01 1.225271096422555989e-38
5.312500000000000000e-01 2.551290764622246504e-38
5.625000000000000000e-01 1.574488786092823040e-36
5.937500000000000000e-01 2.310075632596309708e-38
6.250000000000000000e-01 1.225032879500327471e-38
6.562500000000000000e-01 2.579835139968580069e-38
6.875000000000000000e-01 1.514342660180470311e-36
7.187500000000000000e-01 2.284915902515756997e-38
7.500000000000000000e-01 1.224741551995731313e-38
7.812500000000000000e-01 2.608748889665624868e-38
8.125000000000000000e-01 1.447951022796421986e-36
8.437500000000000000e-01 2.260065128932180505e-38
8.750000000000000000e-01 1.224397009635851254e-38
9.062500000000000000e-01 2.638037872298177128e-38
9.375000000000000000e-01 1.377473667514925624e-36
9.687500000000000000e-01 2.235518211261659977e-38
1.000000000000000000e+00 1.223999129034673205e-38
1.031250000000000000e+00 2.667708000216052156e-38
1.062500000000000000e+00 1.304862590244662280e-36
1.093750000000000000e+00 2.211270116050593559e-38
1.125000000000000000e+00 1.223547767624501681e-38
1.156250000000000000e+00 2.697765236680055029e-38
1.187500000000000000e+00 1.231786047152572475e-36
1.218750000000000000e+00 2.187315877051007634e-38
1.250000000000000000e+00 1.223042763534011784e-38
1.281250000000000000e+00 2.728215593168556246e-38
1.312500000000000000e+00 1.159597416776747968e-36
1.343750000000000000e+00 2.163650594998552398e-38
1.375000000000000000e+00 1.222483935507204922e-38
1.406250000000000000e+00 2.759065126098558073e-38
1.437500000000000000e+00 1.089338687673561949e-36
1.468750000000000000e+00 2.140269437504466826e-38
1.500000000000000000e+00 1.221871082792290177e-38
1.531250000000000000e+00 2.790319933165969709e-38
1.562500000000000000e+00 1.021766965886685729e-36
1.593750000000000000e+00 2.117167638704545483e-38
1.625000000000000000e+00 1.221203984995033575e-38
1.656250000000000000e+00 2.821986149442208253e-38
1.687500000000000000e+00 9.573935428506557443e-37
1.718750000000000000e+00 2.094340498842462600e-38
1.750000000000000000e+00 1.220482401949543740e-38
1.781250000000000000e+00 2.854069943010892570e-38
1.812500000000000000e+00 8.965274436535487074e-37
1.843750000000000000e+00 2.071783383929136297e-38
1.875000000000000000e+00 1.219706073550130724e-38
1.906250000000000000e+00 2.886577509986022338e-38
1.937500000000000000e+00 8.393179935568957785e-37
1.968750000000000000e+00 2.049491725213510474e-38
2.000000000000000000e+00 1.218874719619319976e-38
2.031250000000000000e+00 2.919515069404273522e-38
2.062500000000000000e+00 7.857932122752594951e-37
2.093750000000000000e+00 2.027461018520282345e-38
2.125000000000000000e+00 1.217988039669535434e-38
2.156250000000000000e+00 2.952888857258195765e-38
2.187500000000000000e+00 7.358925610225050094e-37
2.218750000000000000e+00 2.005686823775130938e-38
2.250000000000000000e+00 1.217045712769245173e-38
2.281250000000000000e+00 2.986705120183962241e-38
2.312500000000000000e+00 6.894937119957145799e-37
2.343750000000000000e+00 1.984164764188126928e-38
2.375000000000000000e+00 1.216047397295125640e-38
2.406250000000000000e+00 3.020970108508577351e-38
2.437500000000000000e+00 6.464336910341709114e-37
2.468750000000000000e+00 1.962890525660813449e-38
2.500000000000000000e+00 1.214992730744337521e-38
2.531250000000000000e+00 3.055690068688834171e-38
2.562500000000000000e+00 6.065250847314634526e-37
2.593750000000000000e+00 1.941859855910565316e-38
2.625000000000000000e+00 1.213881329463597970e-38
2.656250000000000000e+00 3.090871234972158049e-38
2.687500000000000000e+00 5.695681230154916159e-37
2.718750000000000000e+00 1.921068563790072064e-38
2.750000000000000000e+00 1.212712788448553598e-38
2.781250000000000000e+00 3.126519820592530613e-38
2.812500000000000000e+00 5.353594350441867478e-37
2.843750000000000000e+00 1.900512518358280237e-38
2.875000000000000000e+00 1.211486681022530598e-38
2.906250000000000000e+00 3.162642007829467695e-38
2.937500000000000000e+00 5.036981976312184652e-37
2.968750000000000000e+00 1.880187648045772234e-38
3.000000000000000000e+00 1.210202558620444330e-38
3.031250000000000000e+00 3.199243937622708070e-38
3.062500000000000000e+00 4.743902861805417017e-37
3.093750000000000000e+00 1.860089939798710048e-38
3.125000000000000000e+00 1.208859950464526401e-38
3.156250000000000000e+00 3.236331697983237224e-38
3.187500000000000000e+00 4.472509282177770177e-37
3.218750000000000000e+00 1.840215438115399902e-38
3.250000000000000000e+00 1.207458363274210414e-38
3.281250000000000000e+00 3.273911311726993393e-38
3.312500000000000000e+00 4.221062558692736058e-37
3.343750000000000000e+00 1.820560244096964856e-38
3.375000000000000000e+00 1.205997280927497375e-38
3.406250000000000000e+00 3.311988723028251988e-38
3.437500000000000000e+00 3.987940657422335478e-37
3.468750000000000000e+00 1.801120514529641903e-38
