# frequency/Hz 	 PSD/[1/Hz]
0.000000000000000000e+00 5.347918682434383331e-39
4.545454545454545581e-02 8.232200802240564462e-39
9.090909090909091161e-02 6.968947924871052895e-39
1.363636363636363535e-01 5.566622861533370130e-39
1.818181818181818232e-01 9.149839349906973335e-39
2.272727272727272929e-01 5.981254299410821478e-39
2.727272727272727071e-01 6.238026638934942829e-39
3.181818181818181768e-01 8.967875223560146061e-39
3.636363636363636465e-01 5.441439307158667705e-39
4.090909090909091161e-01 7.346537632435569057e-39
4.545454545454545858e-01 7.848112286106039181e-39
5.000000000000000000e-01 5.346272201223130129e-39
5.454545454545454142e-01 8.616515916040817235e-39
5.909090909090909394e-01 6.610565374705910788e-39
6.363636363636363535e-01 5.692778115640498932e-39
6.818181818181818787e-01 9.287073811887729383e-39
7.272727272727272929e-01 5.735891450799907385e-39
7.727272727272727071e-01 6.507182259285409328e-39
8.181818181818182323e-01 8.746169503238241903e-39
8.636363636363636465e-01 5.317142403555558559e-39
9.090909090909091717e-01 7.744254214998613672e-39
9.545454545454545858e-01 7.467794104644093312e-39
1.000000000000000000e+00 5.341326264460798430e-39
1.045454545454545414e+00 8.996710998835499504e-39
1.090909090909090828e+00 6.270417645964729674e-39
1.136363636363636465e+00 5.819988159869938738e-39
1.181818181818181879e+00 9.375403177578964338e-39
1.227272727272727293e+00 5.501055789878456078e-39
1.272727272727272707e+00 6.789797129853028032e-39
1.318181818181818121e+00 8.490240386881808116e-39
1.363636363636363757e+00 5.193645893601012951e-39
1.409090909090909172e+00 8.162918298380279785e-39
1.454545454545454586e+00 7.094061923384345262e-39
1.500000000000000000e+00 5.333061296345268739e-39
1.545454545454545414e+00 9.367585074990936974e-39
1.590909090909091050e+00 5.947513815275149220e-39
1.636363636363636465e+00 5.948333068572446658e-39
1.681818181818181879e+00 9.411726890656479527e-39
1.727272727272727293e+00 5.275946910275086577e-39
1.772727272727272707e+00 7.087061280721244121e-39
1.818181818181818343e+00 8.205859280017165907e-39
1.863636363636363757e+00 5.070862813847187697e-39
1.909090909090909172e+00 8.603189040264206226e-39
1.954545454545454586e+00 6.729089851597129001e-39
2.000000000000000000e+00 5.321444347062031012e-39
2.045454545454545414e+00 9.723069413067136578e-39
2.090909090909090828e+00 5.640868788817914970e-39
2.136363636363636243e+00 6.077888454879725199e-39
2.181818181818181657e+00 9.394233684610942306e-39
2.227272727272727515e+00 5.059837721495284020e-39
2.272727272727272929e+00 7.400291938661064985e-39
2.318181818181818343e+00 7.898800433350087734e-39
2.363636363636363757e+00 4.948705796742825618e-39
2.409090909090909172e+00 9.065481723724242865e-39
2.454545454545454586e+00 6.374500043802899051e-39
2.500000000000000000e+00 5.306428599272403493e-39
2.545454545454545414e+00 1.005626916678198396e-38
2.590909090909090828e+00 5.349520372075396652e-39
2.636363636363636243e+00 6.208723537316262248e-39
2.681818181818182101e+00 9.322543151372864520e-39
2.727272727272727515e+00 4.852066781160877267e-39
2.772727272727272929e+00 7.730947947283882019e-39
2.818181818181818343e+00 7.574631435442171032e-39
2.863636363636363757e+00 4.827087207833087702e-39
2.909090909090909172e+00 9.549860575365632796e-39
2.954545454545454586e+00 6.031449503591333829e-39
3.000000000000000000e+00 5.287952662391568661e-39
3.045454545454545414e+00 1.035957774141395613e-38
3.090909090909090828e+00 5.072540783298494593e-39
3.136363636363636243e+00 6.340898587948854038e-39
3.181818181818182101e+00 9.197756352205235947e-39
3.227272727272727515e+00 4.652031446377708742e-39
3.272727272727272929e+00 8.080645442730760014e-39
3.318181818181818343e+00 7.238551871134153241e-39
3.363636363636363757e+00 4.705919145016237401e-39
3.409090909090909172e+00 1.005590164430291315e-38
3.454545454545454586e+00 5.700710430353018420e-39
3.500000000000000000e+00 5.265939636240949543e-39
3.545454545454545414e+00 1.062487944898581778e-38
3.590909090909090828e+00 4.809044007844690611e-39
3.636363636363636687e+00 6.474461592913707170e-39
3.681818181818182101e+00 9.022407748144702369e-39
3.727272727272727515e+00 4.459181756490708743e-39
3.772727272727272929e+00 8.451174654895909209e-39
3.818181818181818343e+00 6.895281276087992248e-39
3.863636363636363757e+00 4.585113319892317900e-39
3.909090909090909172e+00 1.058252061009852029e-38
3.954545454545454586e+00 5.382742140870304623e-39
4.000000000000000000e+00 5.240295924421997433e-39
4.045454545454545858e+00 1.084384994631202069e-38
4.090909090909090828e+00 4.558190073071055725e-39
4.136363636363636687e+00 6.609443909523357020e-39
4.181818181818181657e+00 8.800322776782092663e-39
4.227272727272727515e+00 4.273014963604605304e-39
4.272727272727272485e+00 8.844517556820058863e-39
4.318181818181818343e+00 6.548992821163582690e-39
4.363636363636363313e+00 4.464580833951935807e-39
4.409090909090909172e+00 1.112776127631588245e-38
4.454545454545455030e+00 5.077753804362844381e-39
4.500000000000000000e+00 5.210909766698852703e-39
4.545454545454545858e+00 1.100835323110687656e-38
4.590909090909090828e+00 4.319187071439618700e-39
4.636363636363636687e+00 6.745854638732340864e-39
4.681818181818181657e+00 8.536396791416539540e-39
4.727272727272727515e+00 4.093070635025278273e-39
4.772727272727272485e+00 9.262865851410622482e-39
4.818181818181818343e+00 6.203286155611326368e-39
4.863636363636364202e+00 4.344231858173435230e-39
4.909090909090909172e+00 1.168854283627109609e-38
4.954545454545455030e+00 4.785758037397001127e-39
5.000000000000000000e+00 5.177649457402379143e-39
5.045454545454545858e+00 1.111091881663105342e-38
5.090909090909090828e+00 4.091291559819013387e-39
5.136363636363636687e+00 6.883673350153939072e-39
5.181818181818181657e+00 8.236319652120681917e-39
5.227272727272727515e+00 3.918926257426284201e-39
5.272727272727272485e+00 9.708638441989777108e-39
5.318181818181818343e+00 5.861191400356892830e-39
5.363636363636364202e+00 4.223975219261904618e-39
5.409090909090909172e+00 1.226036857102476100e-38
5.454545454545455030e+00 4.506615902385650989e-39
5.500000000000000000e+00 5.140361203626059823e-39
5.545454545454545858e+00 1.114526487713116171e-38
5.590909090909090828e+00 3.873807808290109594e-39
5.636363636363636687e+00 7.022840689258940677e-39
5.681818181818181657e+00 7.906274579047806515e-39
5.727272727272727515e+00 3.750193278377125602e-39
5.772727272727272485e+00 1.018449702552289940e-38
5.818181818181818343e+00 5.525196090031332989e-39
5.863636363636364202e+00 4.103717891884158697e-39
5.909090909090909172e+00 1.283700643977341895e-38
5.954545454545455030e+00 4.240074124838099076e-39
6.000000000000000000e+00 5.098866571503223589e-39
6.045454545454545858e+00 1.110681603163133496e-38
6.090909090909090828e+00 3.666086252117728682e-39
6.136363636363636687e+00 7.163246253113663796e-39
6.181818181818181657e+00 7.552639589475988640e-39
6.227272727272727515e+00 3.586513525893063217e-39
6.272727272727272485e+00 1.069335771007667840e-38
6.318181818181818343e+00 5.197287513595235421e-39
6.363636363636364202e+00 3.983364390514639381e-39
6.409090909090909172e+00 1.341016401950681591e-38
6.454545454545455030e+00 3.985795461765064659e-39
6.500000000000000000e+00 5.052959454406056351e-39
6.545454545454545858e+00 1.099315269757058710e-38
6.590909090909090828e+00 3.467521406975827054e-39
6.636363636363636687e+00 7.304712935727805417e-39
6.681818181818181657e+00 7.181715616003924203e-39
6.727272727272727515e+00 3.427555950972320931e-39
6.772727272727272485e+00 1.123839549279342148e-38
6.818181818181818343e+00 4.879004042059784239e-39
6.863636363636364202e+00 3.862816052063656002e-39
6.909090909090909172e+00 1.396919704906379037e-38
6.954545454545455030e+00 3.743383165856698170e-39
7.000000000000000000e+00 5.002402484853164678e-39
7.045454545454545858e+00 1.080432725853743718e-38
7.090909090909090828e+00 3.277549436671504088e-39
7.136363636363636687e+00 7.446976701166836574e-39
7.181818181818181657e+00 6.799498612405431150e-39
7.227272727272727515e+00 3.273013640821555641e-39
7.272727272727273373e+00 1.182303693185094428e-38
7.318181818181818343e+00 4.571490350047680034e-39
7.363636363636364202e+00 3.741970192295608705e-39
7.409090909090909172e+00 1.450091190476170779e-38
7.454545454545455030e+00 3.512400441982266122e-39
7.500000000000000000e+00 4.946922795082156434e-39
7.545454545454545858e+00 1.054299363320921461e-38
7.590909090909090828e+00 3.095645507194567787e-39
7.636363636363636687e+00 7.589660417656608388e-39
7.681818181818181657e+00 6.411505229812134433e-39
7.727272727272727515e+00 3.122601052489933863e-39
7.772727272727273373e+00 1.245093422335571350e-38
7.818181818181818343e+00 4.275552743375752673e-39
7.863636363636364202e+00 3.620719115593760657e-39
7.909090909090909172e+00 1.498954495810544155e-38
7.954545454545455030e+00 3.292385708754191805e-39
8.000000000000000000e+00 4.886207013429276791e-39
8.045454545454544970e+00 1.021432078616917308e-38
8.090909090909091717e+00 2.921321017881259660e-39
8.136363636363636687e+00 7.732239965270084612e-39
8.181818181818181657e+00 6.022654395205860541e-39
8.227272727272726627e+00 2.976051416930961010e-39
8.272727272727273373e+00 1.312591099611884020e-38
8.318181818181818343e+00 3.991711964012319465e-39
8.363636363636363313e+00 3.498948948462009286e-39
8.409090909090910060e+00 1.541701977883449523e-38
8.454545454545455030e+00 3.082864379835400423e-39
8.500000000000000000e+00 4.819895360566716761e-39
8.545454545454544970e+00 9.825692919075520426e-39
8.590909090909091717e+00 2.754120766702191847e-39
8.636363636363636687e+00 7.874000276342718028e-39
8.681818181818181657e+00 5.637201341154579260e-39
8.727272727272726627e+00 2.833114261506020387e-39
8.772727272727273373e+00 1.385186623259235284e-38
8.818181818181818343e+00 3.720251803940781722e-39
8.863636363636363313e+00 3.376538258077164220e-39
8.909090909090910060e+00 1.576358623565178031e-38
8.954545454545455030e+00 2.883357774676283644e-39
9.000000000000000000e+00 4.747574685416069123e-39
9.045454545454544970e+00 9.386232143924811791e-39
9.090909090909091717e+00 2.593620078731010709e-39
9.136363636363636687e+00 8.013978240788064891e-39
9.181818181818181657e+00 5.258716737709255433e-39
9.227272727272728403e+00 2.693552995379240368e-39
9.272727272727273373e+00 1.463261767000376875e-38
9.318181818181818343e+00 3.461262606859921611e-39
9.363636363636363313e+00 3.253356406033778040e-39
9.409090909090910060e+00 1.600892025738400147e-38
9.454545454545455030e+00 2.693389669503451145e-39
9.500000000000000000e+00 4.668770252159954643e-39
9.545454545454544970e+00 8.906205336545787291e-39
9.590909090909091717e+00 2.439421902345258867e-39
9.636363636363636687e+00 8.150888480355512473e-39
9.681818181818181657e+00 4.890101571708894848e-39
9.727272727272728403e+00 2.557142495042153796e-39
9.772727272727273373e+00 1.547165982103420291e-38
9.818181818181818343e+00 3.214679281841044723e-39
9.863636363636363313e+00 3.129261570529003478e-39
9.909090909090910060e+00 1.613369711163869320e-38
9.954545454545455030e+00 2.512490903331571927e-39
1.000000000000000000e+01 4.582936059699332454e-39
1.004545454545454497e+01 8.396389713444895048e-39
1.009090909090909172e+01 2.291153856074967046e-39
1.013636363636363669e+01 8.283026799430952589e-39
1.018181818181818166e+01 4.533627970838498526e-39
1.022727272727272840e+01 2.423666615600502225e-39
1.027272727272727337e+01 1.637180476454178566e-38
1.031818181818181834e+01 2.980313828721454851e-39
1.036363636363636331e+01 3.004098350945923607e-39
1.040909090909091006e+01 1.612154169758063287e-38
1.045454545454545503e+01 2.340202365837883186e-39
1.050000000000000000e+01 4.489443444951024093e-39
1.054545454545454497e+01 7.867469594886508925e-39
1.059090909090909172e+01 2.148465184252362284e-39
1.063636363636363669e+01 8.408144645755610637e-39
1.068181818181818166e+01 4.190996843028450529e-39
1.072727272727272840e+01 2.292915536841044238e-39
1.077272727272727337e+01 1.733466726829623057e-38
1.081818181818181834e+01 2.757882608125212343e-39
1.086363636363636331e+01 2.877694840677365756e-39
1.090909090909091006e+01 1.596112301188213143e-38
1.095454545454545503e+01 2.176076610457995204e-39
1.100000000000000000e+01 4.387567698009585734e-39
1.104545454545454497e+01 7.329522196401688969e-39
1.109090909090909172e+01 2.011023553191778693e-39
1.113636363636363669e+01 8.523286151305738537e-39
1.118181818181818166e+01 3.863404527555866208e-39
1.122727272727272840e+01 2.164682826840584971e-39
1.127272727272727337e+01 1.835995230200838944e-38
1.131818181818181834e+01 2.547028712389216295e-39
1.136363636363636331e+01 2.749859017886065570e-39
1.140909090909091006e+01 1.564803753690239036e-38
1.145454545454545503e+01 2.019678254030025498e-39
1.150000000000000000e+01 4.276472406896003227e-39
1.154545454545454497e+01 6.791628386920087643e-39
1.159090909090909172e+01 1.878511583888548706e-39
1.163636363636363669e+01 8.624577382881279078e-39
1.168181818181818166e+01 3.551612250215057411e-39
1.172727272727272840e+01 2.038762069115185575e-39
1.177272727272727337e+01 1.944450761307032678e-38
1.181818181818181834e+01 2.347339829469808503e-39
1.186363636363636331e+01 2.620374254772239747e-39
1.190909090909091006e+01 1.518607482236656102e-38
1.195454545454545503e+01 1.870583239304956029e-39
1.200000000000000000e+01 4.155191277320841775e-39
1.204545454545454497e+01 6.261621150614726103e-39
1.209090909090909172e+01 1.750622969143803887e-39
1.213636363636363669e+01 8.706955641591520795e-39
1.218181818181818166e+01 3.256013754439506537e-39
1.222727272727272840e+01 1.914942842851391155e-39
1.227272727272727337e+01 2.058112522943034273e-38
1.231818181818181834e+01 2.158361957157398598e-39
1.236363636363636331e+01 2.488993679696256802e-39
1.240909090909091006e+01 1.458752594470715642e-38
1.245454545454545503e+01 1.728376938604056992e-39
1.250000000000000000e+01 4.022607264958578730e-39
1.254545454545454497e+01 5.745964829566757547e-39
1.259090909090909172e+01 1.627057952755461949e-39
1.263636363636363669e+01 8.763825791414995499e-39
1.268181818181818166e+01 2.976697861847919953e-39
1.272727272727272840e+01 1.793005763793686333e-39
1.277272727272727337e+01 2.175712524975891261e-38
1.281818181818181834e+01 1.979609224982757162e-39
1.286363636363636331e+01 2.355433038055801308e-39
1.290909090909091006e+01 1.387238831137057503e-38
1.295454545454545503e+01 1.592650953704496121e-39
1.300000000000000000e+01 3.877429088633830773e-39
1.304545454545454497e+01 5.249744776011816967e-39
1.309090909090909172e+01 1.507517842341937319e-39
1.313636363636363669e+01 8.786632385625360394e-39
1.318181818181818166e+01 2.713503791651458444e-39
1.322727272727272840e+01 1.672716169383398797e-39
1.327272727272727337e+01 2.295284474666104899e-38
1.331818181818181834e+01 1.810569907357798699e-39
1.336363636363636331e+01 2.219361581300504166e-39
1.340909090909091006e+01 1.306658636581869364e-38
1.345454545454545503e+01 1.462998294663806380e-39
1.350000000000000000e+01 3.718165674221466099e-39
1.354545454545454497e+01 4.776740304596407368e-39
1.359090909090909172e+01 1.391698062702958113e-39
1.363636363636363669e+01 8.764344312857316315e-39
1.368181818181818166e+01 2.466067780519135726e-39
1.372727272727272840e+01 1.553815844086925808e-39
1.377272727272727337e+01 2.414028349573119246e-38
1.381818181818181834e+01 1.650708435609241615e-39
1.386363636363636331e+01 2.080390364554601681e-39
1.390909090909091006e+01 1.219957368561544856e-38
1.395454545454545503e+01 1.339006359785739123e-39
1.400000000000000000e+01 3.543100042009327577e-39
1.404545454545454497e+01 4.329552721785515628e-39
1.409090909090909172e+01 1.279278993824202302e-39
1.413636363636363669e+01 8.682869692605677583e-39
1.418181818181818166e+01 2.233859829752187182e-39
1.422727272727272840e+01 1.436011894002998893e-39
1.427272727272727337e+01 2.528228379395627615e-38
1.431818181818181834e+01 1.499462769558308727e-39
1.436363636363636331e+01 1.938057158445543600e-39
1.440909090909091006e+01 1.130182029584879035e-38
1.445454545454545503e+01 1.220246718579327129e-39
1.450000000000000000e+01 3.350266016270787962e-39
1.454545454545454675e+01 3.909762866257589823e-39
1.459090909090909172e+01 1.169913407235840970e-39
1.463636363636363669e+01 8.524465797572644187e-39
1.468181818181818166e+01 2.016209154167709654e-39
1.472727272727272840e+01 1.318961436104448949e-39
1.477272727272727337e+01 2.633259609062566958e-38
1.481818181818181834e+01 1.356235734357148497e-39
1.486363636363636331e+01 1.791807016128552497e-39
1.490909090909091006e+01 1.040268637510637178e-38
1.495454545454545503e+01 1.106259984709572502e-39
1.500000000000000000e+01 3.137434727232940740e-39
1.504545454545454675e+01 3.518097012801968738e-39
1.509090909090909172e+01 1.063208592226961408e-39
1.513636363636363669e+01 8.267305069532822687e-39
1.518181818181818166e+01 1.812315834210874057e-39
1.522727272727272840e+01 1.202250081493579616e-39
1.527272727272727337e+01 2.723663120443712384e-38
1.531818181818181834e+01 1.220377574295096256e-39
1.536363636363636331e+01 1.640967506812611356e-39
1.540909090909091006e+01 9.529078692349948979e-39
1.545454545454545503e+01 9.965327938706988712e-40
1.550000000000000000e+01 2.902124797614036757e-39
1.554545454545454675e+01 3.154584278383698670e-39
1.559090909090909172e+01 9.587000217804123806e-40
1.563636363636363669e+01 7.885542060642836838e-39
1.568181818181818166e+01 1.621243610651581225e-39
1.572727272727272840e+01 1.085361142878017693e-39
1.577272727272727337e+01 2.793076499661543536e-38
1.581818181818181834e+01 1.091154403836853782e-39
1.586363636363636331e+01 1.484718108865243178e-39
1.590909090909091006e+01 8.705175709103774190e-39
1.595454545454545503e+01 8.904615381064771486e-40
1.600000000000000000e+01 2.641663602400137112e-39
1.604545454545454675e+01 2.818690725604910802e-39
1.609090909090908994e+01 8.558112250497292445e-40
1.613636363636363669e+01 7.350551202393949943e-39
1.618181818181818343e+01 1.441883048419672584e-39
1.622727272727272663e+01 9.676309697599262666e-40
1.627272727272727337e+01 2.833273588267854383e-38
1.631818181818182012e+01 9.676920456493224048e-40
1.636363636363636331e+01 1.322055336217732819e-39
1.640909090909091006e+01 7.953533323604290627e-39
1.645454545454545325e+01 7.872929251327660163e-40
1.650000000000000000e+01 2.353353774282968672e-39
1.654545454545454675e+01 2.509411407799993089e-39
1.659090909090908994e+01 7.537906428127899027e-40
