# frequency/Hz 	 PSD/[1/Hz]
0.000000000000000000e+00 5.812991069134095685e-40
5.555555555555555247e-02 7.553560810138400699e-40
1.111111111111111049e-01 5.978555115521587088e-40
1.666666666666666574e-01 7.074838711221724655e-40
2.222222222222222099e-01 6.443573246616001876e-40
2.777777777777777901e-01 6.447988305182026838e-40
3.333333333333333148e-01 7.069984332004987002e-40
3.888888888888888395e-01 5.980629030656267819e-40
4.444444444444444198e-01 7.551384412499931564e-40
5.000000000000000000e-01 5.812132937892528122e-40
5.555555555555555802e-01 7.555645502264788478e-40
6.111111111111110494e-01 5.974874941385128669e-40
6.666666666666666297e-01 7.079072833416622672e-40
7.222222222222222099e-01 6.437907047159952431e-40
7.777777777777776791e-01 6.451189112625295780e-40
8.333333333333332593e-01 7.064467392564581392e-40
8.888888888888888395e-01 5.981115844609912163e-40
9.444444444444444198e-01 7.549096170710643135e-40
1.000000000000000000e+00 5.809557763957421475e-40
1.055555555555555580e+00 7.557658180908114086e-40
1.111111111111111160e+00 5.969567678601694565e-40
1.166666666666666519e+00 7.082727750558914321e-40
1.222222222222222099e+00 6.430951016639649513e-40
1.277777777777777679e+00 6.453210850463662931e-40
1.333333333333333259e+00 7.058244149332353869e-40
1.388888888888888840e+00 5.980033062492547123e-40
1.444444444444444420e+00 7.546675377693079859e-40
1.500000000000000000e+00 5.805263208378382796e-40
1.555555555555555358e+00 7.559618205528252841e-40
1.611111111111110938e+00 5.962610809500035630e-40
1.666666666666666519e+00 7.085843449815055974e-40
1.722222222222222099e+00 6.422664574129430291e-40
1.777777777777777679e+00 6.454087084888786464e-40
1.833333333333333259e+00 7.051269226044221173e-40
1.888888888888888840e+00 5.977396558555473948e-40
1.944444444444444420e+00 7.544100627739573924e-40
2.000000000000000000e+00 5.799245378602824051e-40
2.055555555555555358e+00 7.561544709981395890e-40
2.111111111111111160e+00 5.953980116990468503e-40
2.166666666666666519e+00 7.088459037141749885e-40
2.222222222222222321e+00 6.413005160695459696e-40
2.277777777777777679e+00 6.453849860210108385e-40
2.333333333333333037e+00 7.043495418991747632e-40
2.388888888888888840e+00 5.973220600115241499e-40
2.444444444444444198e+00 7.541349677092159327e-40
2.500000000000000000e+00 5.791498837998976775e-40
2.555555555555555358e+00 7.563456702284560718e-40
2.611111111111111160e+00 5.943649678692344655e-40
2.666666666666666519e+00 7.090612918635644789e-40
2.722222222222221877e+00 6.401928157527335601e-40
2.777777777777777679e+00 6.452529791816512461e-40
2.833333333333333037e+00 7.034873499991122432e-40
2.888888888888888840e+00 5.967517874088996703e-40
2.944444444444444198e+00 7.538399295032233203e-40
3.000000000000000000e+00 5.782016620857697556e-40
3.055555555555555358e+00 7.565373157975409294e-40
3.111111111111110716e+00 5.931591869904618572e-40
3.166666666666666519e+00 7.092342979509116865e-40
3.222222222222221877e+00 6.389386811766428467e-40
3.277777777777777679e+00 6.450156159026324408e-40
3.333333333333333037e+00 7.025352018588589798e-40
3.388888888888888840e+00 5.960299516351976989e-40
3.444444444444444198e+00 7.535225103879824366e-40
3.500000000000000000e+00 5.770790254787485884e-40
3.555555555555555358e+00 7.567313106311110630e-40
3.611111111111110716e+00 5.917777377796297699e-40
3.666666666666666519e+00 7.093686761222781059e-40
3.722222222222221877e+00 6.375332173644465159e-40
3.777777777777777679e+00 6.446756997728101834e-40
3.833333333333333037e+00 7.014877105290708430e-40
3.888888888888888840e+00 5.951575145269778333e-40
3.944444444444444198e+00 7.531801408474049834e-40
4.000000000000000000e+00 5.757809793122622498e-40
4.055555555555555358e+00 7.569295709223172473e-40
4.111111111111110716e+00 5.902175231447967037e-40
4.166666666666666075e+00 7.094681636435678774e-40
4.222222222222222321e+00 6.359713050177458642e-40
4.277777777777777679e+00 6.442359192583893558e-40
4.333333333333333037e+00 7.003392279131467753e-40
4.388888888888888395e+00 5.941352900581572798e-40
4.444444444444444642e+00 7.528101013825688659e-40
4.500000000000000000e+00 5.743063861244031738e-40
4.555555555555555358e+00 7.571340331964570196e-40
4.611111111111110716e+00 5.884752853198588637e-40
4.666666666666666075e+00 7.095364981328404888e-40
4.722222222222222321e+00 6.342475981658487054e-40
4.777777777777777679e+00 6.436988569405842817e-40
4.833333333333333037e+00 6.990838263954772936e-40
4.888888888888888395e+00 5.929639490428251087e-40
4.944444444444443754e+00 7.524095031499659335e-40
5.000000000000000000e+00 5.726539721106598985e-40
5.055555555555555358e+00 7.573466604139877072e-40
5.111111111111110716e+00 5.865476138413089321e-40
5.166666666666666075e+00 7.095774344195699456e-40
5.222222222222222321e+00 6.323565249644266701e-40
5.277777777777777679e+00 6.430669987470616558e-40
5.333333333333333037e+00 6.977152820259767190e-40
5.388888888888888395e+00 5.916440248948807092e-40
5.444444444444443754e+00 7.519752675669209413e-40
5.500000000000000000e+00 5.708223361108222534e-40
5.555555555555555358e+00 7.575694468669618814e-40
5.611111111111110716e+00 5.844309573934801602e-40
5.666666666666666075e+00 7.095947608305803309e-40
5.722222222222222321e+00 6.302922928692035874e-40
5.777777777777777679e+00 6.423427432190360243e-40
