# frequency/Hz 	 PSD/[1/Hz]
0.000000000000000000e+00 2.490294410914670796e-39
7.692307692307692735e-02 1.775554836129228572e-38
1.538461538461538547e-01 4.580919561776738215e-39
2.307692307692307820e-01 3.067530541349295204e-39
3.076923076923077094e-01 1.686928568101160587e-37
3.846153846153846367e-01 2.708553199568125962e-39
4.615384615384615641e-01 6.392242879389266027e-39
5.384615384615385469e-01 9.425971285742444956e-39
6.153846153846154188e-01 2.533924114695903351e-39
6.923076923076922906e-01 4.608223297203327580e-38
7.692307692307692735e-01 3.540886942030054749e-39
8.461538461538462563e-01 3.641052719607674041e-39
9.230769230769231282e-01 3.875975157557235759e-38
1.000000000000000000e+00 2.486750998309858714e-39
1.076923076923077094e+00 1.001753989006997164e-38
1.153846153846153966e+00 5.917339821391890888e-39
1.230769230769230838e+00 2.675962705515363006e-39
1.307692307692307709e+00 2.169218659787938496e-37
1.384615384615384581e+00 2.893315411880016904e-39
1.461538461538461675e+00 4.603473341745802878e-39
1.538461538461538547e+00 1.517366097766575948e-38
1.615384615384615419e+00 2.369131119115377171e-39
1.692307692307692513e+00 1.922672845367229587e-38
1.769230769230769384e+00 4.119957392499559116e-39
1.846153846153846256e+00 2.955528932455267979e-39
1.923076923076923128e+00 1.235576577432097197e-37
2.000000000000000000e+00 2.476136624025570009e-39
2.076923076923077094e+00 6.387919715287670913e-39
2.153846153846154188e+00 7.906966044399044841e-39
2.230769230769230838e+00 2.348603636821768681e-39
2.307692307692307931e+00 5.640135765082641403e-38
2.384615384615384581e+00 3.088396641589360683e-39
2.461538461538461675e+00 3.462840091685346338e-39
2.538461538461538769e+00 2.804609932092236110e-38
2.615384615384615419e+00 2.213801593415738988e-39
2.692307692307692513e+00 1.030799017592974147e-38
2.769230769230769162e+00 4.837935865347101263e-39
2.846153846153846256e+00 2.440482606584247091e-39
2.923076923076923350e+00 3.236409834799273649e-37
3.000000000000000000e+00 2.458499634795030828e-39
3.076923076923077094e+00 4.409568226974329075e-39
3.153846153846154188e+00 1.105112296088301553e-38
3.230769230769230838e+00 2.072314426656131754e-39
3.307692307692307931e+00 2.205609937116699295e-38
3.384615384615385025e+00 3.293828385852089788e-39
3.461538461538461675e+00 2.691906181009069318e-39
3.538461538461538769e+00 6.593956291704591789e-38
3.615384615384615419e+00 2.067515781016210084e-39
3.692307692307692513e+00 6.372388124084119763e-39
3.769230769230769607e+00 5.741896120331426951e-39
3.846153846153846256e+00 2.043900981918436064e-39
3.923076923076923350e+00 9.314664542304736595e-38
4.000000000000000000e+00 2.433923227550277239e-39
4.076923076923077538e+00 3.216528746179013739e-39
4.153846153846154188e+00 1.643606728393523446e-38
4.230769230769230838e+00 1.837125050362996742e-39
4.307692307692308376e+00 1.142144001775110572e-38
4.384615384615385025e+00 3.509437342287864868e-39
4.461538461538461675e+00 2.146903788097028609e-39
4.538461538461538325e+00 2.328183125051806788e-37
4.615384615384615863e+00 1.929829136286894481e-39
4.692307692307692513e+00 4.309367770427717826e-39
4.769230769230769162e+00 6.900303543387686494e-39
4.846153846153846700e+00 1.732157562411214630e-39
4.923076923076923350e+00 3.222294881046529613e-38
5.000000000000000000e+00 2.402529749886269658e-39
5.076923076923077538e+00 2.443009757306051651e-39
5.153846153846154188e+00 2.677356958665241688e-38
5.230769230769230838e+00 1.635366434433546166e-39
5.307692307692308376e+00 6.917334643684020772e-39
5.384615384615385025e+00 3.734790523073067148e-39
5.461538461538461675e+00 1.747615087114778205e-39
5.538461538461538325e+00 3.393273519554918082e-37
5.615384615384615863e+00 1.800289772554258555e-39
5.692307692307692513e+00 3.098238118142764143e-39
5.769230769230769162e+00 8.415716635043455155e-39
5.846153846153846700e+00 1.482741260041181825e-39
5.923076923076923350e+00 1.561451648210273300e-38
6.000000000000000000e+00 2.364487559511503418e-39
6.076923076923077538e+00 1.913457097481518490e-39
6.153846153846154188e+00 5.036045044629506658e-38
6.230769230769230838e+00 1.461066813396620081e-39
6.307692307692308376e+00 4.616212265399049208e-39
6.384615384615385025e+00 3.969142712891815364e-39
6.461538461538461675e+00 1.446456219630450882e-39
6.538461538461539213e+00 9.040119774591740873e-38
6.615384615384615863e+00 1.678452251853871885e-39
6.692307692307692513e+00 2.328169879502670945e-39
6.769230769230770051e+00 1.044722921998759789e-38
6.846153846153846700e+00 1.280128212735695135e-39
6.923076923076923350e+00 9.100751037449893703e-39
7.000000000000000000e+00 2.320021540594769820e-39
7.076923076923077538e+00 1.535253374889867678e-39
7.153846153846154188e+00 1.215717744475106081e-37
7.230769230769230838e+00 1.309524759954462315e-39
7.307692307692308376e+00 3.288567843230553052e-39
7.384615384615385025e+00 4.211400738276183187e-39
7.461538461538461675e+00 1.213767321295054405e-39
7.538461538461539213e+00 3.494009044543184574e-38
7.615384615384615863e+00 1.563889000875119309e-39
7.692307692307692513e+00 1.808704273919499381e-39
7.769230769230770051e+00 1.325227028427402719e-38
7.846153846153846700e+00 1.113335945116178811e-39
7.923076923076923350e+00 5.926622208320345169e-39
8.000000000000000000e+00 2.269429173647020900e-39
8.076923076923076650e+00 1.255837078291199246e-39
8.153846153846155076e+00 4.271571570570194031e-37
8.230769230769231726e+00 1.177002770872627900e-39
8.307692307692308376e+00 2.454824352640933913e-39
8.384615384615385025e+00 4.460132959486928467e-39
8.461538461538461675e+00 1.030287845936162387e-39
8.538461538461538325e+00 1.797003114914150957e-38
8.615384615384616751e+00 1.456200793004100983e-39
8.692307692307693401e+00 1.441936802381519648e-39
8.769230769230770051e+00 1.726963278965976852e-38
8.846153846153846700e+00 9.744204775996288805e-40
