# frequency/Hz 	 PSD/[1/Hz]
0.000000000000000000e+00 7.765413212525570690e-39
5.555555555555555247e-02 2.311002546705078857e-38
1.111111111111111049e-01 8.431781739804436974e-39
1.666666666666666574e-01 1.602126631013615087e-38
2.222222222222222099e-01 1.077961542671802171e-38
2.777777777777777901e-01 1.088533617295194131e-38
3.333333333333333148e-01 1.581932625846232586e-38
3.888888888888888395e-01 8.473205726448224161e-39
4.444444444444444198e-01 2.294098671911959183e-38
5.000000000000000000e-01 7.764322066567046603e-39
5.555555555555555802e-01 2.327418405800061208e-38
6.111111111111110494e-01 8.388373680572066585e-39
6.666666666666666297e-01 1.622368968235315573e-38
7.222222222222222099e-01 1.067274433308968820e-38
7.777777777777776791e-01 1.099012269854217599e-38
8.333333333333332593e-01 1.561739271632647078e-38
8.888888888888888395e-01 8.512710425056726030e-39
9.444444444444444198e-01 2.276677937170795512e-38
1.000000000000000000e+00 7.761039329486734112e-39
1.055555555555555580e+00 2.343370244778566738e-38
1.111111111111111160e+00 8.342899681300544679e-39
1.166666666666666519e+00 1.642707961038943238e-38
1.222222222222222099e+00 1.056449735802477927e-38
1.277777777777777679e+00 1.109418284351064192e-38
1.333333333333333259e+00 1.541499168812020585e-38
1.388888888888888840e+00 8.550343538259623774e-39
1.444444444444444420e+00 2.258706635811185127e-38
1.500000000000000000e+00 7.755536948042761003e-39
1.555555555555555358e+00 2.358877133212954455e-38
1.611111111111110938e+00 8.295260492842033564e-39
1.666666666666666519e+00 1.663192947952625400e-38
1.722222222222222099e+00 1.045463826179044620e-38
1.777777777777777679e+00 1.119771710351493716e-38
1.833333333333333259e+00 1.521164845269002681e-38
1.888888888888888840e+00 8.586135376780703088e-39
1.944444444444444420e+00 2.240146099853237061e-38
2.000000000000000000e+00 7.747767644247184119e-39
2.055555555555555358e+00 2.373953037714932674e-38
2.111111111111111160e+00 8.245338893730084799e-39
2.166666666666666519e+00 1.683874671575902193e-38
2.222222222222222321e+00 1.034291861841100693e-38
2.277777777777777679e+00 1.130091938330317739e-38
2.333333333333333037e+00 1.500688404455171616e-38
2.388888888888888840e+00 8.620098213514784519e-39
2.444444444444444198e+00 2.220952519154196011e-38
2.500000000000000000e+00 7.737664116661462422e-39
2.555555555555555358e+00 2.388606533846764615e-38
2.611111111111111160e+00 8.192998804028135455e-39
2.666666666666666519e+00 1.704805689799610215e-38
2.722222222222221877e+00 1.022907614143515676e-38
2.777777777777777679e+00 1.140397754469942986e-38
2.833333333333333037e+00 1.480021171066258997e-38
2.888888888888888840e+00 8.652225267226806116e-39
2.944444444444444198e+00 2.201076680306729393e-38
3.000000000000000000e+00 7.725137890000792545e-39
3.055555555555555358e+00 2.402840391275425752e-38
3.111111111111110716e+00 8.138084093087239690e-39
3.166666666666666519e+00 1.726040814503505367e-38
3.222222222222221877e+00 1.011283279990961328e-38
3.277777777777777679e+00 1.150707371978843676e-38
3.333333333333333037e+00 1.459113329718019293e-38
3.388888888888888840e+00 8.682489266887447699e-39
3.444444444444444198e+00 2.180463624394304496e-38
3.500000000000000000e+00 7.710077782348376395e-39
3.555555555555555358e+00 2.416651012156151537e-38
3.611111111111110716e+00 8.080417060740716346e-39
3.666666666666666519e+00 1.747637584484896111e-38
3.722222222222221877e+00 9.993892701251713697e-39
3.777777777777777679e+00 1.161038434676003008e-38
3.833333333333333037e+00 1.437913551767006824e-38
3.888888888888888840e+00 8.710840533008348093e-39
3.944444444444444198e+00 2.159052221617749528e-38
4.000000000000000000e+00 7.692347943354769973e-39
4.055555555555555358e+00 2.430027697367823786e-38
4.111111111111110716e+00 8.019796563342383045e-39
4.166666666666666075e+00 1.769656779080514852e-38
4.222222222222222321e+00 9.871939711789919723e-39
4.277777777777777679e+00 1.171407986895877475e-38
4.333333333333333037e+00 1.416368605313618208e-38
4.388888888888888395e+00 8.737204491661175064e-39
4.444444444444444642e+00 2.136774658271280992e-38
4.500000000000000000e+00 7.671785407100326369e-39
4.555555555555555358e+00 2.442951707827678334e-38
4.611111111111110716e+00 7.955995746566945262e-39
4.666666666666666075e+00 1.792162980450124144e-38
4.722222222222222321e+00 9.746634778932006248e-39
4.777777777777777679e+00 1.181832401281924312e-38
4.833333333333333037e+00 1.394422942803109698e-38
4.888888888888888395e+00 8.761478513017779727e-39
4.944444444444443754e+00 2.113555830634997577e-38
5.000000000000000000e+00 7.648197083947989407e-39
5.055555555555555358e+00 2.455395079937649383e-38
5.111111111111110716e+00 7.888759333594481578e-39
5.166666666666666075e+00 1.815225192695958339e-38
5.222222222222222321e+00 9.617612910668409604e-39
5.277777777777777679e+00 1.192327253268390403e-38
5.333333333333333037e+00 1.372018260568079092e-38
5.388888888888888395e+00 8.783527936115652919e-39
5.444444444444443754e+00 2.089312637848060207e-38
5.500000000000000000e+00 7.621356097893389412e-39
5.555555555555555358e+00 2.467319143378503695e-38
5.611111111111110716e+00 7.817800406912434950e-39
5.666666666666666075e+00 1.838917527467356545e-38
5.722222222222222321e+00 9.484479758273579478e-39
5.777777777777777679e+00 1.202907126631932463e-38
5.833333333333333037e+00 1.349093023362985958e-38
5.888888888888888395e+00 8.803181101002642766e-39
5.944444444444443754e+00 2.063953164238478861e-38
6.000000000000000000e+00 7.590997350826857199e-39
6.055555555555555358e+00 2.478672676065878891e-38
