# frequency/Hz 	 PSD/[1/Hz]
0.000000000000000000e+00 3.246661778014002272e-38
5.555555555555555247e-02 6.285583379053533418e-39
1.111111111111111049e-01 2.171252298244467600e-38
1.666666666666666574e-01 7.669065801731823225e-39
2.222222222222222099e-01 1.179388840494335627e-38
2.777777777777777901e-01 1.159749818815346342e-38
3.333333333333333148e-01 7.743537525573804366e-39
3.888888888888888395e-01 2.129515876201943093e-38
4.444444444444444198e-01 6.303370391211882945e-39
5.000000000000000000e-01 3.255351920476837304e-38
5.555555555555555802e-01 6.262814941806746348e-39
6.111111111111110494e-01 2.220973459823647269e-38
6.666666666666666297e-01 7.592441934477028965e-39
7.222222222222222099e-01 1.200242006960474821e-38
7.777777777777776791e-01 1.141289899748748105e-38
8.333333333333332593e-01 7.815453865969034777e-39
8.888888888888888395e-01 2.095081272847092050e-38
9.444444444444444198e-01 6.315991182494947819e-39
1.000000000000000000e+00 3.281700751639415983e-38
1.055555555555555580e+00 6.235158903598962105e-39
1.111111111111111160e+00 2.279529770749254232e-38
1.166666666666666519e+00 7.513929071673570113e-39
1.222222222222222099e+00 1.222325662110693926e-38
1.277777777777777679e+00 1.123962254059926078e-38
1.333333333333333259e+00 7.884244937850448917e-39
1.388888888888888840e+00 2.067412385788569309e-38
1.444444444444444420e+00 6.323164251116728552e-39
1.500000000000000000e+00 3.326564586484398896e-38
1.555555555555555358e+00 6.202623001854618024e-39
1.611111111111110938e+00 2.347964871045496797e-38
1.666666666666666519e+00 7.433672469134159981e-39
1.722222222222222099e+00 1.245628035727922420e-38
1.777777777777777679e+00 1.107713313610871183e-38
1.833333333333333259e+00 7.949142849816823462e-39
1.888888888888888840e+00 2.046104093170808747e-38
1.944444444444444420e+00 6.324504868978693210e-39
2.000000000000000000e+00 3.391443867734755392e-38
2.055555555555555358e+00 6.165132941202625670e-39
2.111111111111111160e+00 2.427546353338769429e-38
2.166666666666666519e+00 7.351717859458036280e-39
2.222222222222222321e+00 1.270096508603052759e-38
2.277777777777777679e+00 1.092486450296717049e-38
2.333333333333333037e+00 8.009145251944322371e-39
2.388888888888888840e+00 2.030870941024671876e-38
2.444444444444444198e+00 6.319517934063694457e-39
2.500000000000000000e+00 3.478603861013795364e-38
2.555555555555555358e+00 6.122535692506218034e-39
2.611111111111111160e+00 2.519800542954187772e-38
2.666666666666666519e+00 7.268026519966351624e-39
2.722222222222221877e+00 1.295620550881436040e-38
2.777777777777777679e+00 1.078224664465981726e-38
2.833333333333333037e+00 8.062973836348162416e-39
2.888888888888888840e+00 2.021540116568255028e-38
2.944444444444444198e+00 6.307590490410636804e-39
3.000000000000000000e+00 3.591267772499669949e-38
3.055555555555555358e+00 6.074602172453330376e-39
3.111111111111110716e+00 2.626548618416572498e-38
3.166666666666666519e+00 7.182487547464059868e-39
3.222222222222221877e+00 1.322009146401849502e-38
3.277777777777777679e+00 1.064872569808422481e-38
3.333333333333333037e+00 8.109028397984413487e-39
3.388888888888888840e+00 2.018048611405020201e-38
3.444444444444444198e+00 6.287984378532368443e-39
3.500000000000000000e+00 3.733913128993523742e-38
3.555555555555555358e+00 6.021029488005194228e-39
3.611111111111110716e+00 2.749937729087635165e-38
3.666666666666666519e+00 7.094927803477856167e-39
3.722222222222221877e+00 1.348961410086738748e-38
3.777777777777777679e+00 1.052377894699852964e-38
3.833333333333333037e+00 8.145337968338721955e-39
3.888888888888888840e+00 2.020444676012939174e-38
3.944444444444444198e+00 6.259829708449907267e-39
4.000000000000000000e+00 3.912723228931294476e-38
4.055555555555555358e+00 5.961442987139544261e-39
4.111111111111110716e+00 2.892453725184675282e-38
4.166666666666666075e+00 7.005119948503919747e-39
4.222222222222222321e+00 1.376029199970883600e-38
4.277777777777777679e+00 1.040692669394992831e-38
4.333333333333333037e+00 8.169511906230564731e-39
4.388888888888888395e+00 2.028893911943522502e-38
4.444444444444444642e+00 6.222120129032623159e-39
4.500000000000000000e+00 4.136281464896270801e-38
4.555555555555555358e+00 5.895398415361142386e-39
4.611111111111110716e+00 3.056888780210977230e-38
4.666666666666666075e+00 6.912788940347704422e-39
4.722222222222222321e+00 1.402571040359974531e-38
4.777777777777777679e+00 1.029774234028071602e-38
4.833333333333333037e+00 8.178695788318994025e-39
4.888888888888888395e+00 2.043690658631289608e-38
4.944444444444443754e+00 6.173711223182220966e-39
5.000000000000000000e+00 4.416660913451287515e-38
5.055555555555555358e+00 5.822384548002257867e-39
5.111111111111110716e+00 3.246212565195766839e-38
5.166666666666666075e+00 6.817617327574175593e-39
5.222222222222222321e+00 1.427697966567082758e-38
5.277777777777777679e+00 1.019586178408547726e-38
5.333333333333333037e+00 8.169539609755053952e-39
5.388888888888888395e+00 2.065275724569959114e-38
5.444444444444443754e+00 6.113323767821560552e-39
5.500000000000000000e+00 4.771182770060468299e-38
5.555555555555555358e+00 5.741826743977180642e-39
5.611111111111110716e+00 3.463251660561936626e-38
5.666666666666666075e+00 6.719249640329254466e-39
5.722222222222222321e+00 1.450214500807991534e-38
5.777777777777777679e+00 1.010099311776564296e-38
5.833333333333333037e+00 8.138189164120967475e-39
5.888888888888888395e+00 2.094262034128289233e-38
5.944444444444443754e+00 6.039554058381616844e-39
6.000000000000000000e+00 5.225355524691429034e-38
6.055555555555555358e+00 5.653091954081378052e-39
6.111111111111110716e+00 3.710007502434981990e-38
6.166666666666666075e+00 6.617296149376405358e-39
6.222222222222221433e+00 1.468562520906748528e-38
6.277777777777777679e+00 1.001292756296454969e-38
6.333333333333333037e+00 8.080315336888213703e-39
6.388888888888888395e+00 2.131470451187279726e-38
6.444444444444443754e+00 5.950893948384773265e-39
6.500000000000000000e+00 5.818001316105996291e-38
6.555555555555555358e+00 5.555495805807422499e-39
6.611111111111110716e+00 3.986329806663742091e-38
6.666666666666666075e+00 6.511336249140046756e-39
6.722222222222221433e+00 1.480782831869316529e-38
6.777777777777777679e+00 9.931552626168186587e-39
6.833333333333333037e+00 7.991199801542770641e-39
6.888888888888888395e+00 2.177978972610658478e-38
6.944444444444443754e+00 5.845763638984363632e-39
7.000000000000000000e+00 6.610668322490269142e-38
7.055555555555555358e+00 5.448312476756309470e-39
7.111111111111110716e+00 4.287527822265146317e-38
7.166666666666666075e+00 6.400921699776137174e-39
7.222222222222221433e+00 1.484518630458298011e-38
7.277777777777777679e+00 9.856868600570544760e-39
7.333333333333333037e+00 7.865898105945808148e-39
7.388888888888888395e+00 2.235189710905923376e-38
7.444444444444443754e+00 5.722560418609390989e-39
7.500000000000000000e+00 7.706027818640403201e-38
7.555555555555555358e+00 5.330788141735755356e-39
7.611111111111110716e+00 4.600461641196534850e-38
7.666666666666666075e+00 6.285579960649404790e-39
7.722222222222221433e+00 1.477094767939071782e-38
7.777777777777777679e+00 9.789009794856390567e-39
7.833333333333333037e+00 7.699500432945469036e-39
7.888888888888888395e+00 2.304919650026669934e-38
7.944444444444443754e+00 5.579726349361743083e-39
8.000000000000000000e+00 9.286728664489078460e-38
8.055555555555555358e+00 5.202158820746976293e-39
8.111111111111110716e+00 4.898080030377631425e-38
8.166666666666666075e+00 6.164817829025213951e-39
8.222222222222221433e+00 1.455711424124923259e-38
8.277777777777776791e+00 9.728272290969313628e-39
8.333333333333332149e+00 7.487503854396402247e-39
8.388888888888889284e+00 2.389522929001422294e-38
8.444444444444444642e+00 5.415837073848083120e-39
8.500000000000000000e+00 1.170595205153171861e-37
8.555555555555555358e+00 5.061673439276457121e-39
8.611111111111110716e+00 5.134043819613963678e-38
8.666666666666666075e+00 6.038125591219985100e-39
8.722222222222221433e+00 1.417781074593251974e-38
8.777777777777776791e+00 9.675150647637792702e-39
8.833333333333332149e+00 7.226294910763120230e-39
8.888888888888889284e+00 2.492053830048278479e-38
8.944444444444444642e+00 5.229712244830062236e-39
9.000000000000000000e+00 1.572772785931804988e-37
9.055555555555555358e+00 4.908622806379905159e-39
9.111111111111110716e+00 5.242716981005677171e-38
9.166666666666666075e+00 5.904981870213846097e-39
9.222222222222221433e+00 1.361402506276961523e-38
9.277777777777776791e+00 9.630386921917792506e-39
9.333333333333332149e+00 6.913716261774354083e-39
9.388888888888887507e+00 2.616478854291720883e-38
9.444444444444444642e+00 5.020545348838724659e-39
9.500000000000000000e+00 2.329082655213913379e-37
9.555555555555555358e+00 4.742374981581546620e-39
9.611111111111110716e+00 5.153457669144567182e-38
9.666666666666666075e+00 5.764859315765239061e-39
9.722222222222221433e+00 1.285901538228975587e-38
9.777777777777776791e+00 9.595036788458019623e-39
9.833333333333332149e+00 6.549657500983477279e-39
9.888888888888887507e+00 2.767937933803819476e-38
9.944444444444444642e+00 4.788046848503332402e-39
1.000000000000000000e+01 4.069703450782167030e-37
1.005555555555555536e+01 4.562417097289373428e-39
1.011111111111111072e+01 4.823361658816979839e-38
1.016666666666666607e+01 5.617231220091304848e-39
1.022222222222222143e+01 1.192292596454096777e-38
1.027777777777777679e+01 9.570559679356655749e-39
1.033333333333333215e+01 6.136574825170478624e-39
1.038888888888888751e+01 2.953024333328833004e-38
1.044444444444444464e+01 4.532589838811170673e-39
1.050000000000000000e+01 1.000877734716569238e-36
1.055555555555555536e+01 4.368403093956707001e-39
1.061111111111111072e+01 4.271871346111292824e-38
1.066666666666666607e+01 5.461579031772745366e-39
1.072222222222222143e+01 1.083473457664419699e-38
1.077777777777777679e+01 9.558943148336970449e-39
1.083333333333333215e+01 5.679819826280362483e-39
1.088888888888888751e+01 3.179961087793281750e-38
1.094444444444444464e+01 4.255342451137809760e-39
1.100000000000000000e+01 7.807186242961418833e-36
1.105555555555555536e+01 4.160205995403015646e-39
1.111111111111111072e+01 3.583467491098252609e-38
1.116666666666666607e+01 5.297400563801454765e-39
1.122222222222222143e+01 9.640095210658423817e-39
1.127777777777777679e+01 9.562876741037592564e-39
1.133333333333333215e+01 5.187660024436506343e-39
1.138888888888888751e+01 3.458297105304960475e-38
1.144444444444444464e+01 3.958367179870301588e-39
1.150000000000000000e+01 7.297060220429374687e-36
1.155555555555555536e+01 3.937972315577516557e-39
1.161111111111111072e+01 2.868181838890623918e-38
1.166666666666666607e+01 5.124218407433056786e-39
1.172222222222222143e+01 8.395049786536191762e-39
1.177777777777777679e+01 9.585998625605556147e-39
1.183333333333333215e+01 4.670914574859525602e-39
1.188888888888888751e+01 3.797076198412695430e-38
1.194444444444444464e+01 3.644665666196128445e-39
1.200000000000000000e+01 6.936859357668557293e-37
1.205555555555555536e+01 3.702175023079254701e-39
1.211111111111111072e+01 2.213779110455266012e-38
1.216666666666666607e+01 4.941587612849738110e-39
1.222222222222222143e+01 7.157319276544741515e-39
1.227777777777777679e+01 9.633250864773604109e-39
1.233333333333333215e+01 4.142206254948547357e-39
1.238888888888888751e+01 4.198804978523911626e-38
1.244444444444444287e+01 3.318149785809048469e-39
1.250000000000000000e+01 2.155717596694520880e-37
1.255555555555555536e+01 3.453660338954868340e-39
1.261111111111111072e+01 1.664929612318657971e-38
1.266666666666666607e+01 4.749100989621879987e-39
1.272222222222222143e+01 5.977881952059298405e-39
1.277777777777777679e+01 9.711399234345480447e-39
1.283333333333333215e+01 3.614925397870503019e-39
1.288888888888888751e+01 4.643290446817338559e-38
1.294444444444444287e+01 2.983527116963266406e-39
1.300000000000000000e+01 9.433906695911659293e-38
1.305555555555555536e+01 3.193682739289141226e-39
1.311111111111111072e+01 1.230003548036867521e-38
1.316666666666666607e+01 4.546389240766622532e-39
1.322222222222222143e+01 4.895185918113733665e-39
1.327777777777777679e+01 9.829804799372642575e-39
1.333333333333333215e+01 3.102079609842872253e-39
1.338888888888888751e+01 5.052588799667746408e-38
1.344444444444444287e+01 2.646100753513022517e-39
1.350000000000000000e+01 4.849680650966052115e-38
1.355555555555555536e+01 2.923922186417144389e-39
1.361111111111111072e+01 8.972883827509180135e-39
1.366666666666666607e+01 4.333111291548489734e-39
1.372222222222222143e+01 3.932976178904566173e-39
1.377777777777777679e+01 1.000158071844561629e-38
1.383333333333333215e+01 2.615233652500622820e-39
1.388888888888888751e+01 5.243706737879977360e-38
1.394444444444444287e+01 2.311498112343855851e-39
1.400000000000000000e+01 2.727452429463604266e-38
1.405555555555555536e+01 2.646478179246565397e-39
1.411111111111111072e+01 6.480285886116564262e-39
1.416666666666666607e+01 4.108927050974698332e-39
1.422222222222222143e+01 3.101277434342179830e-39
1.427777777777777679e+01 1.024532407954496757e-38
1.433333333333333215e+01 2.163714526165074320e-39
1.438888888888888751e+01 4.953085370828135763e-38
1.444444444444444287e+01 1.985357589792934068e-39
1.450000000000000000e+01 1.618220751102561435e-38
1.455555555555555536e+01 2.363837068355903221e-39
1.461111111111111072e+01 4.635205450605145150e-39
1.466666666666666607e+01 3.873439380052644719e-39
1.472222222222222143e+01 2.399278986814518597e-39
1.477777777777777679e+01 1.058762729719970962e-38
1.483333333333333215e+01 1.754181112245748278e-39
1.488888888888888751e+01 4.074247464415261472e-38
1.494444444444444287e+01 1.673011928595378888e-39
1.500000000000000000e+01 9.906973611599643500e-39
1.505555555555555536e+01 2.078812589786293825e-39
1.511111111111111072e+01 3.279023408872921851e-39
1.516666666666666607e+01 3.626082046516542525e-39
1.522222222222222143e+01 1.818824545178705767e-39
1.527777777777777679e+01 1.106628273742383425e-38
1.533333333333333215e+01 1.390566888802812029e-39
1.538888888888888751e+01 2.891279505148271616e-38
1.544444444444444287e+01 1.379210157939018890e-39
1.550000000000000000e+01 6.161185136902733456e-39
1.555555555555555536e+01 1.794465161190611433e-39
1.561111111111111072e+01 2.287053167364264332e-39
1.566666666666666607e+01 3.365911320308787907e-39
1.572222222222222143e+01 1.347605945255376584e-39
1.577777777777777679e+01 1.173230704103049987e-38
1.583333333333333215e+01 1.074330021611028704e-39
1.588888888888888751e+01 1.825382344599132579e-38
1.594444444444444287e+01 1.107915360338303943e-39
1.600000000000000000e+01 3.842496990854866480e-39
1.605555555555555358e+01 1.514013999297861674e-39
1.611111111111111072e+01 1.564984927720204646e-39
1.616666666666666430e+01 3.091220619635086512e-39
1.622222222222222143e+01 9.716365781323511797e-40
1.627777777777777857e+01 1.264040158236961988e-38
1.633333333333333215e+01 8.049059427282670344e-40
1.638888888888888928e+01 1.067566651449459181e-38
1.644444444444444287e+01 8.622053557027263772e-40
1.650000000000000000e+01 2.373567012169552069e-39
1.655555555555555358e+01 1.240769730101498902e-39
1.661111111111111072e+01 1.042848298096934121e-39
1.666666666666666430e+01 2.798818506413410990e-39
1.672222222222222143e+01 6.769344933559010321e-40
1.677777777777777857e+01 1.378033715695226858e-38
1.683333333333333215e+01 5.802545119664425471e-40
1.688888888888888928e+01 5.930230148602395141e-39
1.694444444444444287e+01 6.442919536000551107e-40
1.700000000000000000e+01 1.431994707366309848e-39
1.705555555555555358e+01 9.781396935993874001e-40
1.711111111111111072e+01 6.691806774896089793e-40
1.716666666666666430e+01 2.482645429673654700e-39
1.722222222222222143e+01 4.505334789823508754e-40
1.727777777777777857e+01 1.476845088579384898e-38
1.733333333333333215e+01 3.974162697670299940e-40
1.738888888888888928e+01 3.143542719516970590e-39
1.744444444444444287e+01 4.556670819060491038e-40
1.750000000000000000e+01 8.283702194472606468e-40
1.755555555555555358e+01 7.298084353659970567e-40
1.761111111111111072e+01 4.062384368942525038e-40
1.766666666666666430e+01 2.131088779083888212e-39
1.772222222222222143e+01 2.810022049478209307e-40
1.777777777777777857e+01 1.402103496692808257e-38
1.783333333333333215e+01 2.530257971386364321e-40
1.788888888888888928e+01 1.568158745826191320e-39
1.794444444444444287e+01 2.973859575962442525e-40
1.800000000000000000e+01 4.467497571262180396e-40
1.805555555555555358e+01 5.003074410670195073e-40
1.811111111111111072e+01 2.263331663198691156e-40
1.816666666666666430e+01 1.722051539371927476e-39
1.822222222222222143e+01 1.586421348145026122e-40
1.827777777777777501e+01 9.458977289675787868e-39
1.833333333333333215e+01 1.437621732485825446e-40
1.838888888888888928e+01 7.099942216446399341e-40
1.844444444444444287e+01 1.705101113718457628e-40
1.850000000000000000e+01 2.137123759068940487e-40
1.855555555555555358e+01 2.964320155827011056e-40
1.861111111111111072e+01 1.091200197902226256e-40
1.866666666666666430e+01 1.217496909355023142e-39
1.872222222222222143e+01 7.549336662151034953e-41
1.877777777777777501e+01 3.932623956079995986e-39
1.883333333333333215e+01 6.673286611739477827e-41
1.888888888888888928e+01 2.693504609603998827e-40
1.894444444444444287e+01 7.673523778187645252e-41
1.900000000000000000e+01 8.140003868977784329e-41
1.905555555555555358e+01 1.303602855892802753e-40
1.911111111111111072e+01 3.960247707491746809e-41
1.916666666666666430e+01 5.907336089238397391e-40
1.922222222222222143e+01 2.520957310203854184e-41
1.927777777777777501e+01 1.105543342148273454e-39
1.933333333333333215e+01 1.973894061721088536e-41
1.938888888888888928e+01 6.904296009654049799e-41
1.944444444444444287e+01 1.903742777288514743e-41
1.950000000000000000e+01 1.773922043676757084e-41
1.955555555555555358e+01 2.454976147649113982e-41
1.961111111111111072e+01 6.563717312098640500e-42
1.966666666666666430e+01 6.235545498055056535e-41
1.972222222222222143e+01 2.658679209749555205e-42
1.977777777777777501e+01 6.800803674415375376e-40
1.983333333333333215e+01 8.918198462767982238e-43
1.988888888888888928e+01 4.967472586634940354e-42
1.994444444444444287e+01 8.918082017816328133e-44
2.000000000000000000e+01 1.259616660508906549e-44
2.005555555555555358e+01 5.922542284770118456e-45
2.011111111111111072e+01 5.203457050602252855e-45
2.016666666666666430e+01 6.030219884614470980e-45
2.022222222222222143e+01 6.383527512642882236e-45
2.027777777777777501e+01 5.526627820870148705e-45
2.033333333333333215e+01 4.907906236594963590e-45
2.038888888888888928e+01 5.253359473314686165e-45
2.044444444444444287e+01 6.226381860897674812e-45
2.050000000000000000e+01 6.514787472492681490e-45
2.055555555555555358e+01 5.640813669226294149e-45
2.061111111111111072e+01 4.807629710285156244e-45
2.066666666666666430e+01 4.611307250912695589e-45
2.072222222222222143e+01 4.891175300578187793e-45
2.077777777777777501e+01 5.285437590189508303e-45
2.083333333333333215e+01 5.619707206739450673e-45
2.088888888888888928e+01 5.943117520079097932e-45
2.094444444444444287e+01 6.026971351150894172e-45
2.100000000000000000e+01 5.403140968691441990e-45
2.105555555555555358e+01 4.306406890508077045e-45
2.111111111111111072e+01 3.431729635896664598e-45
2.116666666666666430e+01 3.022888255590777673e-45
2.122222222222222143e+01 2.976220260693865864e-45
2.127777777777777501e+01 3.090594350862342343e-45
2.133333333333333215e+01 3.155479327206118806e-45
