# frequency/Hz 	 PSD/[1/Hz]
0.000000000000000000e+00 2.920957589878860416e-37
4.545454545454545581e-02 9.817227990040306978e-38
9.090909090909091161e-02 1.226393249522453807e-37
1.363636363636363535e-01 2.479219717365647139e-37
1.818181818181818232e-01 8.750479290845516377e-38
2.272727272727272929e-01 1.685631793661346153e-37
2.727272727272727071e-01 1.759234790219724121e-37
3.181818181818181768e-01 8.687581454516132825e-38
3.636363636363636465e-01 2.392520060394452004e-37
4.090909090909091161e-01 1.267402143007765573e-37
4.545454545454545858e-01 9.609370503658510057e-38
5.000000000000000000e-01 2.925580848282127842e-37
5.454545454545454142e-01 9.999873654101699257e-38
5.909090909090909394e-01 1.185129636443508405e-37
6.363636363636363535e-01 2.576642583270371655e-37
6.818181818181818787e-01 8.781306158604663369e-38
7.272727272727272929e-01 1.616727648794078254e-37
7.727272727272727071e-01 1.837656538030739220e-37
8.181818181818182323e-01 8.594201957531078151e-38
8.636363636363636465e-01 2.315394605535130555e-37
9.090909090909091717e-01 1.307619490067419193e-37
9.545454545454545858e-01 9.380560488488840880e-38
1.000000000000000000e+00 2.939563775905739209e-37
1.045454545454545414e+00 1.015305746673400633e-37
1.090909090909090828e+00 1.144057768104322708e-37
1.136363636363636465e+00 2.686200090167911713e-37
1.181818181818181879e+00 8.779052836177194723e-38
1.227272727272727293e+00 1.552359826643702651e-37
1.272727272727272707e+00 1.920946613807599577e-37
1.318181818181818121e+00 8.472433288589374173e-38
1.363636363636363757e+00 2.246913130505870023e-37
1.409090909090909172e+00 1.346412106542132161e-37
1.454545454545454586e+00 9.134941632449496994e-38
1.500000000000000000e+00 2.963252301455286746e-37
1.545454545454545414e+00 1.027268667849691064e-37
1.590909090909091050e+00 1.103542122463536078e-37
1.636363636363636465e+00 2.809622781214534861e-37
1.681818181818181879e+00 8.743342346875935754e-38
1.727272727272727293e+00 1.492343349333311574e-37
1.772727272727272707e+00 2.009046706106215462e-37
1.818181818181818343e+00 8.324776072917242650e-38
1.863636363636363757e+00 2.186330969740355220e-37
1.909090909090909172e+00 1.383048321857629698e-37
1.954545454545454586e+00 8.876443517137913274e-38
2.000000000000000000e+00 2.997245221244940783e-37
2.045454545454545414e+00 1.035499065749242817e-37
2.090909090909090828e+00 1.063874783006677304e-37
2.136363636363636243e+00 2.949033512574616810e-37
2.181818181818181657e+00 8.674452594618218691e-38
2.227272727272727515e+00 1.436485376245993824e-37
2.272727272727272929e+00 2.101740413095234087e-37
2.318181818181818343e+00 8.154033484460449950e-38
2.363636363636363757e+00 2.133064253715319830e-37
2.409090909090909172e+00 1.416701475453688444e-37
2.454545454545454586e+00 8.608710000552279536e-38
2.500000000000000000e+00 3.042430053063251717e-37
2.545454545454545414e+00 1.039669308362123344e-37
2.590909090909090828e+00 1.025285392813813737e-37
2.636363636363636243e+00 3.107041605065648316e-37
2.681818181818182101e+00 8.573307227844626805e-38
2.727272727272727515e+00 1.384595716615136482e-37
2.772727272727272929e+00 2.198587409519056517e-37
2.818181818181818343e+00 7.963202767677204624e-38
2.863636363636363757e+00 2.086672243959650592e-37
2.909090909090909172e+00 1.446460943214733470e-37
2.954545454545454586e+00 8.335052917645893668e-38
3.000000000000000000e+00 3.100038627779881729e-37
3.045454545454545414e+00 1.039517938918585485e-37
3.090909090909090828e+00 9.879508895890823487e-38
3.136363636363636243e+00 3.286863393880611443e-37
3.181818181818182101e+00 8.441435327226063706e-38
3.227272727272727515e+00 1.336494452305068075e-37
3.272727272727272929e+00 2.298839214026316068e-37
3.318181818181818343e+00 7.755370798378437064e-38
3.363636363636363757e+00 2.046845879904340653e-37
3.409090909090909172e+00 1.471352506862695716e-37
3.454545454545454586e+00 8.058428138832522579e-38
3.500000000000000000e+00 3.171728938169054150e-37
3.545454545454545414e+00 1.034864573584889217e-37
3.590909090909090828e+00 9.520046618642441532e-38
3.636363636363636687e+00 3.492475403910130100e-37
3.681818181818182101e+00 8.280903301413598172e-38
3.727272727272727515e+00 1.292017590513030037e-37
3.772727272727272929e+00 2.401334918975466831e-37
3.818181818181818343e+00 7.533619297559073214e-38
3.863636363636363757e+00 2.013402092474927138e-37
3.909090909090909172e+00 1.490369430193884020e-37
3.954545454545454586e+00 7.781430286486260060e-38
4.000000000000000000e+00 3.259703551834098031e-37
4.045454545454545858e+00 1.025621576884807550e-37
4.090909090909090828e+00 9.175449384067980392e-38
4.136363636363636687e+00 3.728806194282245455e-37
4.181818181818181657e+00 8.094224701375158726e-38
4.227272727272727515e+00 1.251021468359004065e-37
4.272727272727272485e+00 2.504378013857108974e-37
4.318181818181818343e+00 7.300943678448745510e-38
4.363636363636363313e+00 1.986283880074850488e-37
4.409090909090909172e+00 1.502514693715476488e-37
4.454545454545455030e+00 7.506302186265542130e-38
4.500000000000000000e+00 3.366880828034143815e-37
4.545454545454545858e+00 1.011801317098644706e-37
4.590909090909090828e+00 8.846423473681487437e-38
4.636363636363636687e+00 4.001970066267804413e-37
4.681818181818181657e+00 7.884255230667147285e-38
4.727272727272727515e+00 1.213386492832238895e-37
4.772727272727272485e+00 2.605600798485957264e-37
4.818181818181818343e+00 7.060187819665694576e-38
4.863636363636364202e+00 1.965566622383591251e-37
4.909090909090909172e+00 1.506853433662666529e-37
4.954545454545455030e+00 7.234955323103686941e-38
5.000000000000000000e+00 3.497144801308138855e-37
5.045454545454545858e+00 9.935181635731862630e-38
5.090909090909090828e+00 8.533466722479521632e-38
5.136363636363636687e+00 4.319536430411448931e-37
5.181818181818181657e+00 7.654080874935600954e-38
5.227272727272727515e+00 1.179020713506019013e-37
5.272727272727272485e+00 2.701831946979992581e-37
5.318181818181818343e+00 6.813995498150526701e-38
5.363636363636364202e+00 1.951471702044618280e-37
5.409090909090909172e+00 1.502572812831507218e-37
5.454545454545455030e+00 6.968998000407472297e-38
5.500000000000000000e+00 3.655715786476237230e-37
5.545454545454545858e+00 9.709848851319332168e-38
5.590909090909090828e+00 8.236928933176318549e-38
5.636363636363636687e+00 4.690804094238251446e-37
5.681818181818181657e+00 7.406906813043555556e-38
5.727272727272727515e+00 1.147863689939190622e-37
5.772727272727272485e+00 2.788996213929159893e-37
5.818181818181818343e+00 6.564777967103953269e-38
5.863636363636364202e+00 1.944389308703584430e-37
5.909090909090909172e+00 1.489044569731370375e-37
5.954545454545455030e+00 6.709768483714551905e-38
6.000000000000000000e+00 3.849711866972734698e-37
6.045454545454545858e+00 9.445036757344963696e-38
6.090909090909090828e+00 7.957066494023611695e-38
6.136363636363636687e+00 5.126991560333747980e-37
6.181818181818181657e+00 7.145953761085697813e-38
6.227272727272727515e+00 1.119891129998786808e-37
6.272727272727272485e+00 2.862092260122944384e-37
6.318181818181818343e+00 6.314696240696726387e-38
6.363636363636364202e+00 1.944913455492592839e-37
6.409090909090909172e+00 1.465883766022173676e-37
6.454545454545455030e+00 6.458371046758307217e-38
6.500000000000000000e+00 4.089022146573914180e-37
6.545454545454545858e+00 9.144525748565981105e-38
6.590909090909090828e+00 7.694092900761910656e-38
6.636363636363636687e+00 5.641123690209584981e-37
6.681818181818181657e+00 6.874366862381065543e-38
6.727272727272727515e+00 1.095120848330793380e-37
6.772727272727272485e+00 2.915310948903637534e-37
6.818181818181818343e+00 6.065656101093927858e-38
6.863636363636364202e+00 1.953894000561666884e-37
6.909090909090909172e+00 1.432996292296872588e-37
6.954545454545455030e+00 6.215713470950762414e-38
7.000000000000000000e+00 4.387707745810361229e-37
7.045454545454545858e+00 8.812684852405809660e-38
7.090909090909090828e+00 7.448227251888609743e-38
7.136363636363636687e+00 6.247114727932505383e-37
7.181818181818181657e+00 6.595140476591739864e-38
7.227272727272727515e+00 1.073620741109669371e-37
7.272727272727273373e+00 2.942362880149162904e-37
7.318181818181818343e+00 5.819313610185417428e-38
7.363636363636364202e+00 1.972513239135110386e-37
7.409090909090909172e+00 1.390607963009436947e-37
7.454545454545455030e+00 5.982545159417417164e-38
7.500000000000000000e+00 4.766333477338585969e-37
7.545454545454545858e+00 8.454282494717250911e-38
7.590909090909090828e+00 7.219743217671038695e-38
7.636363636363636687e+00 6.956982146486386010e-37
7.681818181818181657e+00 6.311060482389739708e-38
7.727272727272727515e+00 1.055519727202766142e-37
7.772727272727273373e+00 2.937065683437257500e-37
