# frequency/Hz 	 PSD/[1/Hz]
0.000000000000000000e+00 8.189139501201886269e-40
5.555555555555555247e-02 2.176222726534279759e-38
1.111111111111111049e-01 9.261916958788475037e-40
1.666666666666666574e-01 3.206625270474104548e-39
2.222222222222222099e-01 1.386180295549854048e-39
2.777777777777777901e-01 1.389788003246829386e-39
3.333333333333333148e-01 3.189124161138533507e-39
3.888888888888888395e-01 9.270674158578925807e-40
4.444444444444444198e-01 2.144773145195627016e-38
5.000000000000000000e-01 8.186108664776210190e-40
5.555555555555555802e-01 2.207007020028029844e-38
6.111111111111110494e-01 9.246326825829993033e-40
6.666666666666666297e-01 3.221950191146846161e-39
7.222222222222222099e-01 1.381564763539675107e-39
7.777777777777776791e-01 1.392389071795303115e-39
8.333333333333332593e-01 3.169438825683770821e-39
8.888888888888888395e-01 9.272600977890319423e-40
9.444444444444444198e-01 2.112608796566689115e-38
1.000000000000000000e+00 8.177015237449316565e-40
1.055555555555555580e+00 2.237179800089657773e-38
1.111111111111111160e+00 9.223899144993590650e-40
1.166666666666666519e+00 3.235106993517791183e-39
1.222222222222222099e+00 1.375939930146378889e-39
1.277777777777777679e+00 1.393984478871928639e-39
1.333333333333333259e+00 3.147560830411347981e-39
1.388888888888888840e+00 9.267698105595697830e-40
1.444444444444444420e+00 2.079683345224793126e-38
1.500000000000000000e+00 8.161856387164942086e-40
1.555555555555555358e+00 2.266800438646892216e-38
1.611111111111110938e+00 9.194626868358540239e-40
1.666666666666666519e+00 3.246104181198910736e-39
1.722222222222222099e+00 1.369303918116740649e-39
1.777777777777777679e+00 1.394575056027420639e-39
1.833333333333333259e+00 3.123480881782765061e-39
1.888888888888888840e+00 9.255964390855691208e-40
1.944444444444444420e+00 2.045952569797567479e-38
2.000000000000000000e+00 8.140627130388391974e-40
2.055555555555555358e+00 2.295935395958543228e-38
2.111111111111111160e+00 9.158499963275411505e-40
2.166666666666666519e+00 3.254951066135049331e-39
2.222222222222222321e+00 1.361654316519278874e-39
2.277777777777777679e+00 1.394161526786273269e-39
2.333333333333333037e+00 3.097188322944107321e-39
2.388888888888888840e+00 9.237396689152626263e-40
2.444444444444444198e+00 2.011373430035119422e-38
2.500000000000000000e+00 8.113319927988008481e-40
2.555555555555555358e+00 2.324659947093156338e-38
2.611111111111111160e+00 9.115504669832258414e-40
2.666666666666666519e+00 3.261658121847063628e-39
2.722222222222221877e+00 1.352988019585272984e-39
2.777777777777777679e+00 1.392744520711310544e-39
2.833333333333333037e+00 3.068670582385700341e-39
2.888888888888888840e+00 9.211989517476570218e-40
2.944444444444444198e+00 1.975903209848048644e-38
3.000000000000000000e+00 8.079924100593353926e-40
3.055555555555555358e+00 2.353060202740037069e-38
3.111111111111110716e+00 9.065622547214459392e-40
3.166666666666666519e+00 3.266237317327812581e-39
3.222222222222221877e+00 1.343301034727769485e-39
3.277777777777777679e+00 1.390324561625195302e-39
3.333333333333333037e+00 3.037912565966557630e-39
3.388888888888888840e+00 9.179734501130102912e-40
3.444444444444444198e+00 1.939498720191763082e-38
3.500000000000000000e+00 8.040425043317999176e-40
3.555555555555555358e+00 2.381235501291114433e-38
3.611111111111110716e+00 9.008829283810204496e-40
3.666666666666666519e+00 3.268702434140040617e-39
3.722222222222221877e+00 1.332588255176804088e-39
3.777777777777777679e+00 1.386902027495439717e-39
3.833333333333333037e+00 3.004895980572675631e-39
3.888888888888888840e+00 9.140619586065900943e-40
3.944444444444444198e+00 1.902115545970040044e-38
4.000000000000000000e+00 7.994803212727050725e-40
4.055555555555555358e+00 2.409301270700032232e-38
4.111111111111110716e+00 8.945093235437692321e-40
4.166666666666666075e+00 3.269069368156911084e-39
4.222222222222222321e+00 1.320843191613335851e-39
4.277777777777777679e+00 1.382477078125486585e-39
4.333333333333333037e+00 2.969598575622193119e-39
4.388888888888888395e+00 9.094627981927921604e-40
4.444444444444444642e+00 1.863707325547639892e-38
4.500000000000000000e+00 7.943032849315513410e-40
4.555555555555555358e+00 2.437392489340553252e-38
4.611111111111110716e+00 8.874373646148582746e-40
4.666666666666666075e+00 3.267356418249519004e-39
4.722222222222222321e+00 1.308057655305379519e-39
4.777777777777777679e+00 1.377049545816548928e-39
4.833333333333333037e+00 2.931993285451688284e-39
4.888888888888888395e+00 9.041736789373475667e-40
4.944444444444443754e+00 1.824225050402338041e-38
5.000000000000000000e+00 7.885080388393505044e-40
5.055555555555555358e+00 2.465667917870129672e-38
5.111111111111110716e+00 8.796618492133631956e-40
5.166666666666666075e+00 3.263584563404210291e-39
5.222222222222222321e+00 1.294221383526192431e-39
5.277777777777777679e+00 1.370618782246060545e-39
5.333333333333333037e+00 2.892047251239071474e-39
5.388888888888888395e+00 8.981915252119518179e-40
5.444444444444443754e+00 1.783616376296763155e-38
5.500000000000000000e+00 7.820902498321620019e-40
5.555555555555555358e+00 2.494315331614401008e-38
5.611111111111110716e+00 8.711761874154667985e-40
5.666666666666666075e+00 3.257777730638826890e-39
5.722222222222222321e+00 1.279321595235913988e-39
5.777777777777777679e+00 1.363183453130622740e-39
5.833333333333333037e+00 2.849720696436309433e-39
5.888888888888888395e+00 8.915122556342441106e-40
5.944444444444443754e+00 1.741824936055959024e-38
6.000000000000000000e+00 7.750443667616419087e-40
6.055555555555555358e+00 2.523558063711287009e-38
6.111111111111110716e+00 8.619720861155085152e-40
6.166666666666666075e+00 3.249963056789275353e-39
6.222222222222221433e+00 1.263342462179082647e-39
6.277777777777777679e+00 1.354741269442232033e-39
6.333333333333333037e+00 2.804965623885089426e-39
6.388888888888888395e+00 8.841305077479081890e-40
6.444444444444443754e+00 1.698789647225704143e-38
6.500000000000000000e+00 7.673633240711951092e-40
6.555555555555555358e+00 2.553663285510688151e-38
6.611111111111110716e+00 8.520391663430335523e-40
6.666666666666666075e+00 3.240171148085853420e-39
6.722222222222221433e+00 1.246264476396666365e-39
6.777777777777777679e+00 1.345288640860396928e-39
6.833333333333333037e+00 2.757724294399046511e-39
6.888888888888888395e+00 8.760392946015287166e-40
6.944444444444443754e+00 1.654444008018415614e-38
7.000000000000000000e+00 7.590381773008440855e-40
7.055555555555555358e+00 2.584952614302481776e-38
7.111111111111110716e+00 8.413644977339349096e-40
7.166666666666666075e+00 3.228436344091771999e-39
7.222222222222221433e+00 1.228063690132229901e-39
7.277777777777777679e+00 1.334820232586741024e-39
7.333333333333333037e+00 2.707927438006316679e-39
7.388888888888888395e+00 8.672295765474841591e-40
7.444444444444443754e+00 1.608715378070479525e-38
7.500000000000000000e+00 7.500576538718484195e-40
7.555555555555555358e+00 2.617815879734315179e-38
7.611111111111110716e+00 8.299320301116668189e-40
7.666666666666666075e+00 3.214796995316678116e-39
7.722222222222221433e+00 1.208710797633190852e-39
7.777777777777777679e+00 1.323328401261497101e-39
7.833333333333333037e+00 2.655492136624876210e-39
7.888888888888888395e+00 8.576897265401498473e-40
7.944444444444443754e+00 1.561524242686749716e-38
8.000000000000000000e+00 7.404075975983335068e-40
8.055555555555555358e+00 2.652729233239811264e-38
8.111111111111110716e+00 8.177218962226362961e-40
8.166666666666666075e+00 3.199295769410369990e-39
8.222222222222221433e+00 1.188170020069395809e-39
8.277777777777776791e+00 1.310802477704188124e-39
8.333333333333332149e+00 2.600319302611538751e-39
8.388888888888889284e+00 8.474048606278954147e-40
8.444444444444444642e+00 1.512783465646722634e-38
8.500000000000000000e+00 7.300702788144240079e-40
8.555555555555555358e+00 2.690279320450473814e-38
8.611111111111110716e+00 8.047095521453187815e-40
8.666666666666666075e+00 3.181980009000597132e-39
8.722222222222221433e+00 1.166397743779721499e-39
8.777777777777776791e+00 1.297227854363929408e-39
8.833333333333332149e+00 2.542290659817077408e-39
8.888888888888889284e+00 8.363559961282516433e-40
8.944444444444444642e+00 1.462397542144859398e-38
9.000000000000000000e+00 7.190235333484432415e-40
9.055555555555555358e+00 2.731196049197543877e-38
9.111111111111110716e+00 7.908647118332463842e-40
9.166666666666666075e+00 3.162902177141145380e-39
9.222222222222221433e+00 1.143340848396513701e-39
9.277777777777776791e+00 1.282584820774631810e-39
9.333333333333332149e+00 2.481265111745400698e-39
9.388888888888887507e+00 8.245189880169774881e-40
9.444444444444444642e+00 1.410261878179024751e-38
9.500000000000000000e+00 7.072396818624297851e-40
9.555555555555555358e+00 2.776397762992156513e-38
9.611111111111110716e+00 7.761500189091113741e-40
9.666666666666666075e+00 3.142120447714277793e-39
9.722222222222221433e+00 1.118934642908012287e-39
9.777777777777776791e+00 1.266847071576952671e-39
9.833333333333332149e+00 2.417074355530844642e-39
9.888888888888887507e+00 8.118631770453591144e-40
9.944444444444444642e+00 1.356262141551229652e-38
1.000000000000000000e+01 6.946841651630339142e-40
1.005555555555555536e+01 2.827054660508613857e-38
1.011111111111111072e+01 7.605193811130042449e-40
1.016666666666666607e+01 3.119699531423106089e-39
1.022222222222222143e+01 1.093100304647376250e-39
1.027777777777777679e+01 1.249979784281100212e-39
1.033333333333333215e+01 2.349517570804459837e-39
1.038888888888888751e+01 7.983496601803742764e-40
1.044444444444444464e+01 1.300273764647378637e-38
1.050000000000000000e+01 6.813138095731568741e-40
1.055555555555555536e+01 2.884679628009993197e-38
1.061111111111111072e+01 7.439158689889216823e-40
1.066666666666666607e+01 3.095711884365635786e-39
1.072222222222222143e+01 1.065741685708112337e-39
1.077777777777777679e+01 1.231937126378572115e-39
1.083333333333333215e+01 2.278354979979316486e-39
1.088888888888888751e+01 7.839290615761652134e-40
1.094444444444444464e+01 1.242161729927414730e-38
1.100000000000000000e+01 6.670746065951986591e-40
1.105555555555555536e+01 2.951261228878355485e-38
1.111111111111111072e+01 7.262690485135246937e-40
1.116666666666666607e+01 3.070239537716381734e-39
1.122222222222222143e+01 1.036741313152999126e-39
1.127777777777777679e+01 1.212658997344165410e-39
1.133333333333333215e+01 2.203300046633600016e-39
1.138888888888888751e+01 7.685386367837905468e-40
1.144444444444444464e+01 1.181780854464154020e-38
1.150000000000000000e+01 6.518988502010446626e-40
1.155555555555555536e+01 3.029463236513044819e-38
1.161111111111111072e+01 7.074915747895908578e-40
1.166666666666666607e+01 3.043376944491450730e-39
1.172222222222222143e+01 1.005955361229938040e-39
1.177777777777777679e+01 1.192066733278695021e-39
1.183333333333333215e+01 2.124010059613649091e-39
1.188888888888888751e+01 7.520984781706719077e-40
1.194444444444444464e+01 1.118976921785373255e-38
1.200000000000000000e+01 6.357014179618833344e-40
1.205555555555555536e+01 3.122932297027025422e-38
1.211111111111111072e+01 6.874748169625250365e-40
1.216666666666666607e+01 3.015235508861847759e-39
1.222222222222222143e+01 9.732073165084354032e-40
1.227777777777777679e+01 1.170057387872343396e-39
1.233333333333333215e+01 2.040074864459546750e-39
1.238888888888888751e+01 7.345064964304896172e-40
1.244444444444444287e+01 1.053589221606658139e-38
1.250000000000000000e+01 6.183749030521611248e-40
1.255555555555555536e+01 3.236787108486930087e-38
1.261111111111111072e+01 6.660832098561474246e-40
1.266666666666666607e+01 2.985950941732964096e-39
1.272222222222222143e+01 9.382799925093555629e-40
1.277777777777777679e+01 1.146496034029078876e-39
1.283333333333333215e+01 1.951003591099454833e-39
1.288888888888888751e+01 7.156317176949547396e-40
1.294444444444444287e+01 9.854553918046144238e-39
1.300000000000000000e+01 5.997831936811061879e-40
1.305555555555555536e+01 3.378423606754195865e-38
1.311111111111111072e+01 6.431469317670881199e-40
1.316666666666666607e+01 2.955695452361196587e-39
1.322222222222222143e+01 9.009054912148615276e-40
1.327777777777777679e+01 1.121205273951768300e-39
1.333333333333333215e+01 1.856209471678331866e-39
1.338888888888888751e+01 6.953052376747162126e-40
1.344444444444444287e+01 9.144199860852819984e-39
1.350000000000000000e+01 5.797529438878033441e-40
1.355555555555555536e+01 3.558893095384270626e-38
1.361111111111111072e+01 6.184523910661163915e-40
1.366666666666666607e+01 2.924698406193912144e-39
1.372222222222222143e+01 8.607526829966140339e-40
1.377777777777777679e+01 1.093950750597508253e-39
1.383333333333333215e+01 1.754993408526064462e-39
1.388888888888888751e+01 6.733078809381195378e-40
1.394444444444444287e+01 8.403490159369142112e-39
1.400000000000000000e+01 5.580621720903122876e-40
1.405555555555555536e+01 3.795366462126279119e-38
1.411111111111111072e+01 5.917298775613928977e-40
1.416666666666666607e+01 2.893282220249871436e-39
1.422222222222222143e+01 8.174118558783691020e-40
