# frequency/Hz 	 PSD/[1/Hz]
0.000000000000000000e+00 2.785333489768140705e-39
4.166666666666666435e-02 3.656924606284549352e-40
8.333333333333332871e-02 3.651099937423478240e-40
1.250000000000000000e-01 2.785192611521467625e-39
1.666666666666666574e-01 3.662615093556392111e-40
2.083333333333333148e-01 3.645141345082528085e-40
2.500000000000000000e-01 2.784769981596862396e-39
2.916666666666666297e-01 3.668171151211497715e-40
3.333333333333333148e-01 3.639049097096853007e-40
3.750000000000000000e-01 2.784065614781789253e-39
4.166666666666666297e-01 3.673592541730740305e-40
4.583333333333333148e-01 3.632823470555349794e-40
5.000000000000000000e-01 2.783079535587110380e-39
5.416666666666666297e-01 3.678879038468881697e-40
5.833333333333332593e-01 3.626464751475538276e-40
6.250000000000000000e-01 2.781811778341400377e-39
6.666666666666666297e-01 3.684030426013000240e-40
7.083333333333332593e-01 3.619973234288149141e-40
7.500000000000000000e-01 2.780262387335153207e-39
7.916666666666666297e-01 3.689046500572774579e-40
8.333333333333332593e-01 3.613349221454442156e-40
8.750000000000000000e-01 2.778431416631449180e-39
9.166666666666666297e-01 3.693927070347740429e-40
9.583333333333332593e-01 3.606593023006513552e-40
1.000000000000000000e+00 2.776318930318638233e-39
1.041666666666666519e+00 3.698671955834026383e-40
1.083333333333333259e+00 3.599704956073768548e-40
1.125000000000000000e+00 2.773925002393049866e-39
1.166666666666666519e+00 3.703280990208199236e-40
1.208333333333333259e+00 3.592685344471524148e-40
1.250000000000000000e+00 2.771249716943773452e-39
1.291666666666666519e+00 3.707754019657559398e-40
1.333333333333333259e+00 3.585534518154848503e-40
1.375000000000000000e+00 2.768293168122787352e-39
1.416666666666666519e+00 3.712090903701261731e-40
1.458333333333333259e+00 3.578252812786417722e-40
1.500000000000000000e+00 2.765055460230967970e-39
1.541666666666666519e+00 3.716291515504994280e-40
1.583333333333333259e+00 3.570840569183770389e-40
1.625000000000000000e+00 2.761536707819650250e-39
1.666666666666666519e+00 3.720355742219981706e-40
1.708333333333333259e+00 3.563298132871268730e-40
1.750000000000000000e+00 2.757737035741561588e-39
1.791666666666666519e+00 3.724283485262949395e-40
1.833333333333333259e+00 3.555625853521812738e-40
1.875000000000000000e+00 2.753656579310714306e-39
1.916666666666666519e+00 3.728074660671049449e-40
1.958333333333333259e+00 3.547824084403546554e-40
2.000000000000000000e+00 2.749295484285834314e-39
2.041666666666666519e+00 3.731729199328806702e-40
2.083333333333333037e+00 3.539893181880082541e-40
2.125000000000000000e+00 2.744653907032075449e-39
2.166666666666666519e+00 3.735247047312179257e-40
2.208333333333333037e+00 3.531833504804218937e-40
2.250000000000000000e+00 2.739732014723382538e-39
2.291666666666666519e+00 3.738628166139480103e-40
2.333333333333333037e+00 3.523645413948548715e-40
2.375000000000000000e+00 2.734529985306685103e-39
2.416666666666666519e+00 3.741872533098703513e-40
2.458333333333333037e+00 3.515329271445471010e-40
2.500000000000000000e+00 2.729048007740626270e-39
2.541666666666666519e+00 3.744980141456382099e-40
2.583333333333333037e+00 3.506885440139880502e-40
2.625000000000000000e+00 2.723286282123184026e-39
2.666666666666666519e+00 3.747951000768512668e-40
2.708333333333333037e+00 3.498314282985321047e-40
2.750000000000000000e+00 2.717245019764536354e-39
2.791666666666666519e+00 3.750785137142657322e-40
2.833333333333333037e+00 3.489616162417816234e-40
2.875000000000000000e+00 2.710924443488335521e-39
2.916666666666666519e+00 3.753482593479157853e-40
2.958333333333333037e+00 3.480791439676388617e-40
3.000000000000000000e+00 2.704324787625485225e-39
3.041666666666666519e+00 3.756043429711871359e-40
3.083333333333333037e+00 3.471840474126395836e-40
3.125000000000000000e+00 2.697446298322647519e-39
3.166666666666666519e+00 3.758467723091958998e-40
3.208333333333333037e+00 3.462763622584789258e-40
3.250000000000000000e+00 2.690289233674424610e-39
3.291666666666666519e+00 3.760755568418053050e-40
3.333333333333333037e+00 3.453561238612387610e-40
3.375000000000000000e+00 2.682853863954224448e-39
3.416666666666666519e+00 3.762907078239576434e-40
3.458333333333333037e+00 3.444233671740785009e-40
3.500000000000000000e+00 2.675140471704877634e-39
