# frequency/Hz 	 PSD/[1/Hz]
0.000000000000000000e+00 4.698063369334907580e-37
3.125000000000000000e-02 8.760492771546480922e-39
6.250000000000000000e-02 4.422224826267584957e-39
9.375000000000000000e-02 8.766443114734884370e-39
1.250000000000000000e-01 4.697544981115228028e-37
1.562500000000000000e-01 8.754311357916011509e-39
1.875000000000000000e-01 4.422112292229857475e-39
2.187500000000000000e-01 8.772163941297928332e-39
2.500000000000000000e-01 4.695989933296689188e-37
2.812500000000000000e-01 8.747897268981150327e-39
3.125000000000000000e-01 4.421887200631750054e-39
3.437500000000000000e-01 8.777656755434715858e-39
3.750000000000000000e-01 4.693398577146002411e-37
4.062500000000000000e-01 8.741248847032588438e-39
4.375000000000000000e-01 4.421549504435487328e-39
4.687500000000000000e-01 8.782923013748161915e-39
5.000000000000000000e-01 4.689771500238068575e-37
5.312500000000000000e-01 8.734364379775590863e-39
5.625000000000000000e-01 4.421099133019154835e-39
5.937500000000000000e-01 8.787964126476674624e-39
6.250000000000000000e-01 4.685109526065179792e-37
6.562500000000000000e-01 8.727242098773335616e-39
6.875000000000000000e-01 4.420535992288679115e-39
7.187500000000000000e-01 8.792781459666292079e-39
7.500000000000000000e-01 4.679413718616481845e-37
7.812500000000000000e-01 8.719880177683420147e-39
8.125000000000000000e-01 4.419859964606095037e-39
8.437500000000000000e-01 8.797376336588162500e-39
8.750000000000000000e-01 4.672685384511534505e-37
9.062500000000000000e-01 8.712276730543247550e-39
9.375000000000000000e-01 4.419070908745068019e-39
9.687500000000000000e-01 8.801750039381165642e-39
1.000000000000000000e+00 4.664926076124037637e-37
1.031250000000000000e+00 8.704429810077577915e-39
1.062500000000000000e+00 4.418168659985759556e-39
1.093750000000000000e+00 8.805903811059439692e-39
1.125000000000000000e+00 4.656137597445039228e-37
1.156250000000000000e+00 8.696337405988602310e-39
1.187500000000000000e+00 4.417153030028736270e-39
1.218750000000000000e+00 8.809838856933524707e-39
1.250000000000000000e+00 4.646322007533690115e-37
1.281250000000000000e+00 8.687997443082431295e-39
1.312500000000000000e+00 4.416023807010040099e-39
1.343750000000000000e+00 8.813556346581446989e-39
1.375000000000000000e+00 4.635481627501868087e-37
1.406250000000000000e+00 8.679407779720761541e-39
1.437500000000000000e+00 4.414780755511314918e-39
1.468750000000000000e+00 8.817057415504584255e-39
1.500000000000000000e+00 4.623619046356388001e-37
1.531250000000000000e+00 8.670566205841765338e-39
1.562500000000000000e+00 4.413423616527170881e-39
